Date,Close,Return,Direction,finbert_neg,finbert_neu,finbert_pos,finbert_compound,n_posts,finbert_compound_lag_1,finbert_compound_lag_2,finbert_compound_lag_3,finbert_compound_rolling_3,finbert_compound_rolling_7,n_posts_log,return_lag_1,return_lag_2,return_lag_3,return_rolling_3,return_rolling_7,volatility_7
2020-02-05,3334.68994140625,1.125059589785371,1,0.1323174738697707,0.7331071312353015,0.1345753950811922,0.0022579212114214,50,0.0124548503738497,0.0149371914082655,-0.063546788568298,0.009883320997845531,-0.012549138295911541,3.9318256327243257,1.4980414164082134,0.7254613892351713,-1.770582037552626,1.1161874651429187,0.40144103965063277,1.0923644216209891
2020-02-06,3345.780029296875,0.3325672876785646,0,0.1305278563522733,0.7777573509374633,0.0917147874861257,-0.0388130688661476,32,0.0022579212114214,0.0124548503738497,0.0149371914082655,-0.008033432426958835,-0.009920231344172912,3.4965075614664802,1.125059589785371,1.4980414164082134,0.7254613892351713,0.9852227646240497,0.30532801510405605,1.0594749900332199
2020-02-07,3327.7099609375,-0.5400853672730133,1,0.0968606771018944,0.8074773185347256,0.0956620051476516,-0.0011986719542428,38,-0.0388130688661476,0.0022579212114214,0.0124548503738497,-0.012584606536323003,-0.006116754695719483,3.6635616461296463,0.3325672876785646,1.125059589785371,1.4980414164082134,0.30584717006364076,0.24055687964888836,1.1005001979082547
2020-02-10,3352.090087890625,0.7326397804890528,1,0.1395339672686532,0.7656610919162631,0.0948049425147473,-0.0447290247539058,40,-0.0011986719542428,-0.0388130688661476,0.0022579212114214,-0.028246921858098736,-0.016948227307008228,3.713572066704308,-0.5400853672730133,0.3325672876785646,1.125059589785371,0.17504056696486803,0.300443151252962,1.1164179166427077
2020-02-11,3357.75,0.168847255323512,1,0.1794597457932389,0.7197711611085612,0.100769100062873,-0.0786906457303658,46,-0.0447290247539058,-0.0011986719542428,-0.0388130688661476,-0.041539447479504804,-0.01911163547301791,3.8501476017100584,0.7326397804890528,-0.5400853672730133,0.3325672876785646,0.12046722284651716,0.577504478806696,0.6669788952411282
2020-02-12,3379.449951171875,0.6462646466197652,0,0.0828900986167861,0.7902046333326668,0.1269052690200385,0.0440151704032523,61,-0.0786906457303658,-0.0447290247539058,-0.0011986719542428,-0.026468166693673106,-0.014957638473734084,4.127134385045092,0.168847255323512,0.7326397804890528,-0.5400853672730133,0.5159172274774434,0.5661906584330666,0.6647187094047714
2020-02-13,3373.93994140625,-0.1630445736802377,1,0.1359013881495533,0.7381928744725883,0.1259057370092099,-0.0099956511403433,48,0.0440151704032523,-0.0786906457303658,-0.0447290247539058,-0.014890375489152272,-0.018164852975761654,3.8918202981106265,0.6462646466197652,0.168847255323512,0.7326397804890528,0.21735577608767984,0.3288926598490021,0.5657401617186903
2020-02-14,3380.159912109375,0.1843533320433854,0,0.0815340327854092,0.8451740443706512,0.0732919240521418,-0.0082421087332673,37,-0.0099956511403433,0.0440151704032523,-0.0786906457303658,0.008592470176547228,-0.01966485725357433,3.6375861597263857,-0.1630445736802377,0.6462646466197652,0.168847255323512,0.22252446832763764,0.19450605160014697,0.44365209663855554
2020-02-18,3370.2900390625,-0.2919942636890105,1,0.0947284497229791,0.7978145957629128,0.1074569560587406,0.0127285063357614,41,-0.0082421087332673,-0.0099956511403433,0.0440151704032523,-0.0018364178459497383,-0.01230177508187304,3.7376696182833684,0.1843533320433854,-0.1630445736802377,0.6462646466197652,-0.09022850177528759,0.10528297283335056,0.4730855180773847
2020-02-19,3386.14990234375,0.4705785881164548,0,0.1209700284089194,0.7894674025010318,0.0895625655248295,-0.0314074628840899,64,0.0127285063357614,-0.0082421087332673,-0.0099956511403433,-0.008973688427198605,-0.016617316643279773,4.174387269895637,-0.2919942636890105,0.1843533320433854,-0.1630445736802377,0.12097921882360992,0.24966353788898887,0.39027336651382477
2020-02-20,3373.22998046875,-0.381551976362815,0,0.1354809261651502,0.7639115821156237,0.1006074952892959,-0.0348734308758543,54,-0.0314074628840899,0.0127285063357614,-0.0082421087332673,-0.01785079580806094,-0.015209374660700983,4.007333185232471,0.4705785881164548,-0.2919942636890105,0.1843533320433854,-0.06765588397845688,0.09049328691015061,0.38766407206059955
2020-02-21,3337.75,-1.051810302712286,0,0.1179964185659108,0.7607876073036876,0.1212159800343215,0.0032195614684107,56,-0.0348734308758543,-0.0314074628840899,0.0127285063357614,-0.021020444097177845,-0.0035079164894471987,4.04305126783455,-0.381551976362815,0.4705785881164548,-0.2919942636890105,-0.32092789698621543,-0.08388636423782055,0.5755520399228901
2020-02-24,3225.889892578125,-3.351362667122315,0,0.1767581087395043,0.7466763003208374,0.076565580963457,-0.1001925277760473,59,0.0032195614684107,-0.0348734308758543,-0.0314074628840899,-0.04394879906116364,-0.024109016229347142,4.0943445622221,-1.051810302712286,-0.381551976362815,0.4705785881164548,-1.5949083153991388,-0.6549759804866893,1.2811348059891285
2020-02-25,3128.2099609375,-3.027999556505612,0,0.1635767150911744,0.7282141818216553,0.1082091041392198,-0.0553676109519545,54,-0.1001925277760473,0.0032195614684107,-0.0348734308758543,-0.0507801924198637,-0.030590724773863025,4.007333185232471,-3.351362667122315,-1.051810302712286,-0.381551976362815,-2.4770575087800712,-1.064255263747457,1.531040822887856
2020-02-26,3116.389892578125,-0.3778540605322011,0,0.194897120103373,0.7137588341055172,0.0913440497325999,-0.1035530703707731,56,-0.0553676109519545,-0.1001925277760473,0.0032195614684107,-0.08637106969959164,-0.04420657643636385,4.04305126783455,-3.027999556505612,-3.351362667122315,-1.051810302712286,-2.252405428053376,-1.1445706055439693,1.468076139913054
2020-02-27,2978.760009765625,-4.416324258407911,0,0.1943296769744045,0.7014916165060895,0.1041787101997323,-0.0901509667746722,93,-0.1035530703707731,-0.0553676109519545,-0.1001925277760473,-0.08302388269913327,-0.05890364402356866,4.543294782270004,-0.3778540605322011,-3.027999556505612,-3.351362667122315,-2.607392625148575,-1.7337606047895266,1.8474738101595642
2020-02-28,2954.219970703125,-0.8238340444361891,1,0.1472108046125088,0.7529755370602721,0.0998136520030952,-0.0473971526094135,105,-0.0901509667746722,-0.1035530703707731,-0.0553676109519545,-0.0803670632516196,-0.0611878854129006,4.663439094112067,-4.416324258407911,-0.3778540605322011,-3.027999556505612,-1.8726707877921005,-1.9186766951541898,1.6435963727893468
2020-03-02,3090.22998046875,4.603922900611002,0,0.1741253741898797,0.7593982991513232,0.0664763349619969,-0.1076490392278827,71,-0.0473971526094135,-0.0901509667746722,-0.1035530703707731,-0.08173238620398947,-0.0715844008917618,4.276666119016055,-0.8238340444361891,-4.416324258407911,-0.3778540605322011,-0.21207846741103312,-1.2064659984436445,2.967583157213743
2020-03-03,3003.3701171875,-2.8107896121075893,1,0.1817424675131118,0.7018192522472849,0.1164382782299071,-0.0653041892832047,76,-0.1076490392278827,-0.0473971526094135,-0.0901509667746722,-0.07345012704016697,-0.08137350814199258,4.343805421853684,4.603922900611002,-0.8238340444361891,-4.416324258407911,0.3230997480224076,-1.4577487569286878,3.0261976546492226
2020-03-04,3130.1201171875,4.220259077449118,0,0.2332165635057858,0.698801926854584,0.0679815078656824,-0.1652350556401033,63,-0.0653041892832047,-0.1076490392278827,-0.0473971526094135,-0.11272942805039692,-0.09066529783685771,4.1588830833596715,-2.8107896121075893,4.603922900611002,-0.8238340444361891,2.0044641219841766,-0.3760885077041976,3.545215332743955
2020-03-05,3023.93994140625,-3.3922077046888544,0,0.1700027740628617,0.7387939598865625,0.0912032682085182,-0.0787995058543434,41,-0.1652350556401033,-0.0653041892832047,-0.1076490392278827,-0.1031129169258838,-0.09401271139434184,3.7376696182833684,4.220259077449118,-2.8107896121075893,4.603922900611002,-0.6609127464491086,-0.4281182431589464,3.592972392490673
2020-03-06,2972.3701171875,-1.7053852000370129,0,0.1623695755687852,0.7088293552398681,0.128801068632553,-0.0335685069362322,60,-0.0787995058543434,-0.1652350556401033,-0.0653041892832047,-0.09253435614355965,-0.08401491661797886,4.110873864173311,-3.3922077046888544,4.220259077449118,-2.8107896121075893,-0.29244460909224984,-0.617765548802491,3.6247718403258
2020-03-09,2746.56005859375,-7.5969697477450975,1,0.1755054372631282,0.7251237993640406,0.0993707623030688,-0.0761346749600593,111,-0.0335685069362322,-0.0787995058543434,-0.1652350556401033,-0.06283422925021163,-0.08201258921589129,4.718498871295094,-1.7053852000370129,-3.3922077046888544,4.220259077449118,-4.231520884156988,-1.0721434758506605,4.314101939040772
2020-03-10,2882.22998046875,4.939630628156144,0,0.1616620852371617,0.7464920136957399,0.091845903410426,-0.0698161818267357,62,-0.0761346749600593,-0.0335685069362322,-0.0787995058543434,-0.059839787907675746,-0.08521530767550876,4.143134726391533,-7.5969697477450975,-1.7053852000370129,-3.3922077046888544,-1.4542414398753223,-0.24879137976604135,4.881995200523399
2020-03-11,2741.3798828125,-4.886844513127397,0,0.1676426087702873,0.746638119063327,0.0857192665259812,-0.081923342244306,71,-0.0698161818267357,-0.0761346749600593,-0.0335685069362322,-0.07595806634370034,-0.08154020810642637,4.276666119016055,4.939630628156144,-7.5969697477450975,-1.7053852000370129,-2.514727877572117,-1.604615296014384,4.620572734438373
2020-03-12,2480.639892578125,-9.51126809783366,1,0.2103262830046359,0.7034972749040489,0.0861764352616162,-0.1241498477430197,171,-0.081923342244306,-0.0698161818267357,-0.0761346749600593,-0.09196312393802047,-0.0899467307435428,5.147494476813453,-4.886844513127397,4.939630628156144,-7.5969697477450975,-3.152827327601638,-2.561826508260966,5.518826615612712
2020-03-13,2711.02001953125,9.28712497297184,0,0.1823235501642109,0.7366518913386543,0.0810245600696958,-0.1012989900945151,122,-0.1241498477430197,-0.081923342244306,-0.0698161818267357,-0.1024573933606136,-0.08081300709417305,4.812184355372417,-9.51126809783366,-4.886844513127397,4.939630628156144,-1.7036625459964057,-1.8379885231862911,6.751272220742614
2020-03-16,2386.1298828125,-11.984055240393443,1,0.2076086419357257,0.726846563864414,0.0655447998979903,-0.1420638420377353,131,-0.1012989900945151,-0.1241498477430197,-0.081923342244306,-0.12250422662509004,-0.08985076940608619,4.882801922586371,9.28712497297184,-9.51126809783366,-4.886844513127397,-4.069399455085088,-3.065395314001232,7.7830953583854114
2020-03-17,2529.18994140625,5.995484974402432,0,0.1944157339721208,0.7043666753784886,0.1012175886536992,-0.0931981453184215,84,-0.1420638420377353,-0.1012989900945151,-0.1241498477430197,-0.1121869924835573,-0.09836928917497037,4.442651256490317,-11.984055240393443,9.28712497297184,-9.51126809783366,1.0995182356602762,-1.9652710033670258,8.517016787438758
2020-03-18,2398.10009765625,-5.183076272915788,1,0.1563890223350861,0.7638829284388086,0.0797280474363461,-0.07666097489874,115,-0.0931981453184215,-0.1420638420377353,-0.1012989900945151,-0.10397432075163228,-0.09844447488049617,4.7535901911063645,5.995484974402432,-11.984055240393443,9.28712497297184,-3.7238821796356,-1.6204290783914104,8.297020329389758
2020-03-19,2409.389892578125,0.470780804058557,0,0.2109072971018566,0.7164249114435295,0.0726677855455327,-0.1382395115563239,87,-0.07666097489874,-0.0931981453184215,-0.1420638420377353,-0.10269954392449515,-0.10821923627043736,4.477336814478207,-5.183076272915788,5.995484974402432,-11.984055240393443,0.4277298351817335,-2.2588361961196375,7.869022683504676
2020-03-20,2304.919921875,-4.335951230846192,0,0.1766089252661913,0.732911049341783,0.0904800374642945,-0.0861288878018967,80,-0.1382395115563239,-0.07666097489874,-0.0931981453184215,-0.10034312475232021,-0.10882002849295033,4.394449154672439,0.470780804058557,-5.183076272915788,5.995484974402432,-3.0160822332344743,-2.1801371557937506,7.841064259627585
2020-03-23,2237.39990234375,-2.929386782180443,1,0.1269019762985408,0.7699055786189788,0.103192441877635,-0.0237095344209057,68,-0.0861288878018967,-0.1382395115563239,-0.07666097489874,-0.08269264459304211,-0.09447141230407688,4.23410650459726,-4.335951230846192,0.470780804058557,-5.183076272915788,-2.264852402989359,-1.2398683964147195,7.1823961771810625
2020-03-24,2447.330078125,9.382773976227554,1,0.1931955787059787,0.726175481938336,0.0806289422899892,-0.1125666364159894,73,-0.0237095344209057,-0.0861288878018967,-0.1382395115563239,-0.07413501954626395,-0.09608107606428751,4.30406509320417,-2.929386782180443,-4.335951230846192,0.470780804058557,0.7058119877336398,-1.2262042530924748,7.2058138991160945
2020-03-25,2475.56005859375,1.1535011448222,1,0.223892631419003,0.6650237922867139,0.111083579758803,-0.1128090516601999,75,-0.1125666364159894,-0.0237095344209057,-0.0861288878018967,-0.08302840749903168,-0.09190182029606817,4.330733340286331,9.382773976227554,-2.929386782180443,-4.335951230846192,2.53562944628977,0.6505895162240458,5.428592199951457
2020-03-26,2630.070068359375,6.241416330387684,0,0.2687637954717502,0.6618659458123147,0.0693702633725479,-0.1993935320992022,80,-0.1128090516601999,-0.1125666364159894,-0.0237095344209057,-0.14158974005846384,-0.1070725898361797,4.394449154672439,1.1535011448222,9.382773976227554,-2.929386782180443,5.592563817145813,0.6857225670790819,5.469589812903727
2020-03-27,2541.469970703125,-3.3687352562252526,1,0.1884699019099601,0.7198041202347787,0.0917259836416752,-0.0967439182682848,61,-0.1993935320992022,-0.1128090516601999,-0.1125666364159894,-0.13631550067589562,-0.10994158174611467,4.127134385045092,6.241416330387684,1.1535011448222,9.382773976227554,1.3420607396615443,0.9449141408920155,5.180476857741968
2020-03-30,2626.64990234375,3.351600948370015,0,0.1735494880407464,0.7437832584495053,0.0826672536010543,-0.090882234439692,51,-0.0967439182682848,-0.1993935320992022,-0.1128090516601999,-0.12900656160239302,-0.10317625644373866,3.9512437185814275,-3.3687352562252526,6.241416330387684,1.1535011448222,2.0747606741774827,1.3564598757936523,5.2504887481449805
2020-03-31,2584.590087890625,-1.6012721914555603,0,0.1364233812039837,0.7699791043996811,0.0935975172695644,-0.0428258639344192,47,-0.090882234439692,-0.0967439182682848,-0.1993935320992022,-0.07681733888079867,-0.09699011017695616,3.871201010907891,3.351600948370015,-3.3687352562252526,6.241416330387684,-0.539468833103599,1.747128309992314,4.842211522342955
2020-04-01,2470.5,-4.414243033166542,1,0.1826985381504005,0.7326548357513991,0.0846466281788146,-0.0980519099715859,47,-0.0428258639344192,-0.090882234439692,-0.0967439182682848,-0.07725333611523237,-0.10761044954133905,3.871201010907891,-1.6012721914555603,3.351600948370015,-3.3687352562252526,-0.8879714254173624,1.535005988422871,5.106528612610997
2020-04-02,2526.89990234375,2.282934723487151,0,0.3280164209269994,0.6065408786305705,0.0654426973212409,-0.2625737236057584,37,-0.0980519099715859,-0.0428258639344192,-0.090882234439692,-0.13448383250392118,-0.12904003342559175,3.6375861597263857,-4.414243033166542,-1.6012721914555603,3.351600948370015,-1.2441935003783169,0.520743238031385,3.8347237915089742
2020-04-03,2488.64990234375,-1.5137125124949469,1,0.1743157010694796,0.7274351926351136,0.0982491098090329,-0.0760665912604467,55,-0.2625737236057584,-0.0980519099715859,-0.0428258639344192,-0.14556407494593035,-0.12379111051134131,4.02535169073515,2.282934723487151,-4.414243033166542,-1.6012721914555603,-1.215006940724779,0.13971271555750686,3.893434155982696
2020-04-06,2663.679931640625,7.033131865275055,0,0.141747112104366,0.7367444285299889,0.1215084587808611,-0.0202386533235048,43,-0.0760665912604467,-0.2625737236057584,-0.0980519099715859,-0.11962632272990333,-0.0981975564005274,3.784189633918261,-1.5137125124949469,2.282934723487151,-4.414243033166542,2.600784692089087,0.25281493482713124,4.105928091355048
2020-04-07,2659.409912109375,-0.160305278443118,1,0.1449889924247251,0.7803026472413263,0.0747083604855592,-0.0702806319391658,43,-0.0202386533235048,-0.0760665912604467,-0.2625737236057584,-0.055528625507705764,-0.09441708692493897,3.784189633918261,7.033131865275055,-1.5137125124949469,2.282934723487151,1.7863713581123306,0.7111620745102935,3.8021121491740577
2020-04-08,2749.97998046875,3.405645287963033,1,0.1373767818117307,0.7319123128222095,0.1307109133340418,-0.0066658684776888,36,-0.0702806319391658,-0.0202386533235048,-0.0760665912604467,-0.03239505124678647,-0.08238617750179567,3.6109179126442243,-0.160305278443118,7.033131865275055,-1.5137125124949469,3.4261572915983236,0.7188826944521531,3.808417122081142
2020-04-09,2789.820068359375,1.4487410153376512,0,0.2351195582561195,0.6727359253913164,0.0921445214562118,-0.1429750367999077,50,-0.0066658684776888,-0.0702806319391658,-0.0202386533235048,-0.07330717907225409,-0.09669320219686543,3.9318256327243257,3.405645287963033,-0.160305278443118,7.033131865275055,1.5646936749525224,1.1545988668511833,3.6707147407623215
2020-04-13,2761.6298828125,-1.0104660822607414,1,0.1878688901319707,0.7110820887120146,0.101049017920894,-0.0868198722110767,38,-0.1429750367999077,-0.0066658684776888,-0.0702806319391658,-0.07882025916289107,-0.09508862537393556,3.6635616461296463,1.4487410153376512,3.405645287963033,-0.160305278443118,1.2813067403466476,1.6408527169805835,2.9683128408637316
2020-04-14,2846.06005859375,3.0572589146256046,0,0.1268730935725298,0.77752674408257,0.095600166408853,-0.0312729271636767,55,-0.0868198722110767,-0.1429750367999077,-0.0066658684776888,-0.08702261205822036,-0.062045654453638174,4.02535169073515,-1.0104660822607414,1.4487410153376512,3.405645287963033,1.1651779492341718,1.7514704585717913,3.0103590579802844
2020-04-15,2783.360107421875,-2.203043852941577,1,0.1040098938730455,0.796698160830044,0.0992919546702215,-0.0047179392028239,31,-0.0312729271636767,-0.0868198722110767,-0.1429750367999077,-0.040936912859192424,-0.051852989873977774,3.4657359027997265,3.0572589146256046,-1.0104660822607414,1.4487410153376512,-0.05208367352557097,1.6529945527937009,3.143311709674787
2020-04-16,2799.550048828125,0.5816689462164515,1,0.2330577387573554,0.6919141930151493,0.0750280610146991,-0.1580296777426562,47,-0.0047179392028239,-0.0312729271636767,-0.0868198722110767,-0.06467351470305226,-0.07153742193385655,3.871201010907891,-2.203043852941577,3.0572589146256046,-1.0104660822607414,0.4786280026334933,0.7313569929281863,2.0631045189609187
2020-04-17,2874.56005859375,2.679359484822341,0,0.1905328095003607,0.7196642883299362,0.0898029055734652,-0.1007299039268954,42,-0.1580296777426562,-0.0047179392028239,-0.0312729271636767,-0.08782584029079182,-0.07588731793210364,3.7612001156935624,0.5816689462164515,-2.203043852941577,3.0572589146256046,0.3526615260324055,1.1370233876803948,2.136433830489562
2020-04-20,2823.159912109375,-1.788104803401469,0,0.1961705025189138,0.7233280565204292,0.0805014439954839,-0.1156690585234298,58,-0.1007299039268954,-0.1580296777426562,-0.0047179392028239,-0.12480954673099377,-0.09145920222435235,4.07753744390572,2.679359484822341,0.5816689462164515,-2.203043852941577,0.49097454254577483,0.39505908891403724,2.119050476655157
2020-04-21,2736.56005859375,-3.0674795694063395,1,0.1576955206692218,0.7641442423065503,0.0781602276489138,-0.079535293020308,45,-0.1156690585234298,-0.1007299039268954,-0.1580296777426562,-0.09864475182354439,-0.08239638168440953,3.828641396489095,-1.788104803401469,2.679359484822341,0.5816689462164515,-0.7254082959951554,-0.2501152803351042,2.4120333098450977
2020-04-22,2799.31005859375,2.2930247703843776,0,0.1341910013844343,0.7436701508492909,0.1221388420936736,-0.0120521592907607,44,-0.079535293020308,-0.1156690585234298,-0.1007299039268954,-0.0690855036114995,-0.0717152798386501,3.8066624897703196,-3.0674795694063395,-1.788104803401469,2.679359484822341,-0.8541865341411435,0.2218119843284842,2.5572722674909008
2020-04-23,2797.800048828125,-0.0539422119743115,1,0.1465264609473389,0.708562319708425,0.1449112188894041,-0.0016152420579347,43,-0.0120521592907607,-0.079535293020308,-0.1156690585234298,-0.031067564789667792,-0.06747846768068695,3.784189633918261,2.2930247703843776,-3.0674795694063395,-1.788104803401469,-0.2761323369987575,-0.22264531947150384,2.2320145503710123
2020-04-24,2836.739990234375,1.3918057304545428,1,0.0975724760299691,0.7597857524569218,0.1426417798950122,0.045069303865043,26,-0.0016152420579347,-0.0120521592907607,-0.079535293020308,0.010467300838782542,-0.0603660043852774,3.295836866004329,-0.0539422119743115,2.2930247703843776,-3.0674795694063395,1.2102960962882032,0.29090462101365616,2.1106741723139155
2020-04-27,2878.47998046875,1.4714069804799612,0,0.1692876308583296,0.7843649178170241,0.046347441115918,-0.1229401897424115,26,0.045069303865043,-0.0016152420579347,-0.0120521592907607,-0.02649537597843439,-0.055353220385242444,3.295836866004329,1.3918057304545428,-0.0539422119743115,2.2930247703843776,0.9364234996533978,0.41801005447987183,2.1573758813049024
2020-04-28,2863.389892578125,-0.5242380698498916,1,0.1560671278674687,0.7187412471643516,0.1251916261655943,-0.0308755017018743,35,-0.1229401897424115,0.045069303865043,-0.0016152420579347,-0.036248795859747586,-0.04537402006738229,3.58351893845611,1.4714069804799612,1.3918057304545428,-0.0539422119743115,0.7796582136948711,-0.03964673904473288,1.9249937773273802
2020-04-29,2939.510009765625,2.6583916282167053,0,0.1166513816908348,0.7473770114051741,0.1359716070772603,0.0193202253864255,43,-0.0308755017018743,-0.1229401897424115,0.045069303865043,-0.04483182201928675,-0.026089836651688673,3.784189633918261,-0.5242380698498916,1.4714069804799612,1.3918057304545428,1.2018535129489252,0.5955670369007205,1.9845837471553625
2020-04-30,2912.429931640625,-0.9212446303987654,0,0.1074619629730781,0.7942067841688792,0.0983312585080663,-0.0091307044650117,30,0.0193202253864255,-0.0308755017018743,-0.1229401897424115,-0.006895326926820158,-0.016032038286646344,3.4339872044851463,2.6583916282167053,-0.5242380698498916,1.4714069804799612,0.4043029759893497,0.9021720281875169,1.4057143347863903
2020-05-01,2830.7099609375,-2.8059034078492195,1,0.1861363661861637,0.7162802406563992,0.0975833916355197,-0.088552974550644,41,-0.0091307044650117,0.0193202253864255,-0.0308755017018743,-0.026121151209743388,-0.026960726180915384,3.7376696182833684,-0.9212446303987654,2.6583916282167053,-0.5242380698498916,-0.35625213667709293,0.17375371701128875,1.823796232341046
