Date,Close,Return,Direction,finbert_neg,finbert_neu,finbert_pos,finbert_compound,n_posts
2020-01-03,3234.85009765625,-0.7059870562045378,1,0.0788347197075684,0.840876575311025,0.080288710941871,0.0014539912343025,15
2020-01-06,3246.280029296875,0.3533372890727193,0,0.0978131750598549,0.8224675522910224,0.0797192686133914,-0.0180939064464635,9
2020-01-07,3237.179931640625,-0.2803238652896223,1,0.2143105206390222,0.7031284953866687,0.0825609884978759,-0.1317495321411462,21
2020-01-08,3253.050048828125,0.4902451368978155,1,0.1840416613723272,0.732808520288571,0.0831498118603359,-0.1008918495119913,23
2020-01-09,3274.699951171875,0.6655262605488987,0,0.211909167076412,0.7264612317085266,0.0616295885686811,-0.1502795785077308,19
2020-01-10,3265.35009765625,-0.2855178689662563,1,0.0994327401609293,0.8252087129013879,0.0753585346309202,-0.0240742055300091,14
2020-01-13,3288.1298828125,0.6976215252569862,0,0.0918460675618714,0.8518040080865225,0.056349917107986,-0.0354961504538854,18
2020-01-14,3283.14990234375,-0.1514532772802224,1,0.1220776923981152,0.7972502261400223,0.0806720857753565,-0.0414056066227586,19
2020-01-15,3289.2900390625,0.1870196884512287,1,0.2056320087363322,0.7127992702027162,0.0815687220543623,-0.1240632866819699,15
2020-01-16,3316.81005859375,0.8366553026468271,1,0.157581776873592,0.7339254030409981,0.1084928023902808,-0.0490889744833111,17
2020-01-17,3329.6201171875,0.3862162248501333,0,0.1786549884825944,0.7186510011553764,0.1026940134353935,-0.0759609750472009,20
2020-01-21,3320.7900390625,-0.2651977647365577,1,0.1247860729008128,0.8168860603319971,0.0583278620125431,-0.0664582108882697,19
2020-01-22,3321.75,0.0289076071118055,1,0.0669885704914728,0.8354355275630951,0.0975758969162901,0.0305873264248172,30
2020-01-23,3325.5400390625,0.1140976612478361,0,0.0727576966293984,0.8177331545286708,0.1095091422191924,0.036751445589794,18
2020-01-24,3295.469970703125,-0.9042160974207404,0,0.0828341050073504,0.725153896510601,0.1920120000839233,0.1091778950765729,25
2020-01-27,3243.6298828125,-1.5730711659182384,1,0.2090501843020319,0.6930315917357802,0.0979182234732434,-0.1111319608287885,20
2020-01-28,3276.239990234375,1.0053584595046017,0,0.125453892060452,0.8063076279229588,0.068238474532134,-0.057215417528318,18
2020-01-29,3273.39990234375,-0.0866874190868394,1,0.1186065228862894,0.7906099539250135,0.0907835143928726,-0.0278230084934168,27
2020-01-30,3283.659912109375,0.3134358792605374,0,0.0959300018268926,0.7770487079075699,0.1270212853520081,0.0310912835251154,29
2020-01-31,3225.52001953125,-1.770582037552626,1,0.1324862810886568,0.7985742323928409,0.0689394925203588,-0.063546788568298,18
2020-02-03,3248.919921875,0.7254613892351713,1,0.0950795457939858,0.7949037118642418,0.1100167372022514,0.0149371914082655,27
2020-02-04,3297.590087890625,1.4980414164082134,1,0.1255712680849096,0.736402606441369,0.1380261184587594,0.0124548503738497,62
2020-02-05,3334.68994140625,1.125059589785371,1,0.1323174738697707,0.7331071312353015,0.1345753950811922,0.0022579212114214,50
2020-02-06,3345.780029296875,0.3325672876785646,0,0.1305278563522733,0.7777573509374633,0.0917147874861257,-0.0388130688661476,32
2020-02-07,3327.7099609375,-0.5400853672730133,1,0.0968606771018944,0.8074773185347256,0.0956620051476516,-0.0011986719542428,38
2020-02-10,3352.090087890625,0.7326397804890528,1,0.1395339672686532,0.7656610919162631,0.0948049425147473,-0.0447290247539058,40
2020-02-11,3357.75,0.168847255323512,1,0.1794597457932389,0.7197711611085612,0.100769100062873,-0.0786906457303658,46
2020-02-12,3379.449951171875,0.6462646466197652,0,0.0828900986167861,0.7902046333326668,0.1269052690200385,0.0440151704032523,61
2020-02-13,3373.93994140625,-0.1630445736802377,1,0.1359013881495533,0.7381928744725883,0.1259057370092099,-0.0099956511403433,48
2020-02-14,3380.159912109375,0.1843533320433854,0,0.0815340327854092,0.8451740443706512,0.0732919240521418,-0.0082421087332673,37
