Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,Return_3d,Direction_3d,Return_5d,Direction_5d,Return_7d,Direction_7d
2020-10-22,3453.489990234375,0.5218925396392127,1,0.0694,0.8251,0.1039,0.0288,631,-0.2195699928100536,0.4727334073110212,-1.6329861778318078,0.0482,0.0346,0.0306,0.0371999999999999,0.0321714285714285,6.448889394146858,0.2583519847133937,-0.2370754248437626,0.7393074122774553,-0.018187415852184752,0,-0.041517387691275554,0,-0.041479778544335155,0
2020-10-23,3465.389892578125,0.3445761353703114,0,0.0683,0.8322,0.0994,0.0448,555,0.5218925396392127,-0.2195699928100536,0.4727334073110212,0.0288,0.0482,0.0346,0.0405999999999999,0.0333428571428571,6.320768294250582,0.2156328940664904,-0.0932339518836787,0.7407328191566067,-0.05608600166391475,0,-0.05639478895554584,0,-0.027768875495033707,0
2020-10-26,3400.969970703125,-1.8589516294535648,0,0.0652,0.8254,0.1019,0.0378,530,0.3445761353703114,0.5218925396392127,-0.2195699928100536,0.0448,0.0288,0.0482,0.0371333333333333,0.0367714285714285,6.274762021241939,-0.3308276514813466,-0.3369733945756206,0.9992048473722565,-0.02671586755071098,0,-0.02667767761853901,0,0.01248760532112092,1
2020-10-27,3390.679931640625,-0.3025618911998928,0,0.0595,0.8332,0.1055,0.0717,550,-1.8589516294535648,0.3445761353703114,0.5218925396392127,0.0378,0.0448,0.0288,0.0514333333333333,0.0423571428571428,6.311734809152915,-0.6056457950943818,-0.3821239441392534,0.9878048176791512,-0.035603469845858604,0,-0.006346815377775039,0,0.03532330445395293,1
2020-10-28,3271.030029296875,-3.52878787606048,1,0.0627,0.8183,0.116,0.0684,683,-0.3025618911998928,-1.8589516294535648,0.3445761353703114,0.0717,0.0378,0.0448,0.0592999999999999,0.0477571428571428,6.52795791762255,-1.8967671322379789,-0.6529527581719208,1.509853745355494,0.011987037901308506,1,0.05270814103361676,1,0.07288527160376534,1
2020-10-29,3310.110107421875,1.1947330894238384,0,0.062,0.8244,0.1136,0.0536,650,-3.52878787606048,-0.3025618911998928,-1.8589516294535648,0.0684,0.0717,0.0378,0.0645666666666666,0.0504714285714285,6.478509642208569,-0.8788722259455112,-0.5498099464415184,1.6201982679674567,0.017839226723938673,1,0.06052361922970517,1,0.07262292938205483,1
2020-10-30,3269.9599609375,-1.2129550130175693,1,0.0716,0.82,0.1068,0.044,638,1.1947330894238384,-3.52878787606048,-0.3025618911998928,0.0536,0.0684,0.0717,0.0553333333333333,0.0498714285714285,6.459904454377535,-1.1823365998847366,-0.6917220921854492,1.6299276117735306,0.05305263139032834,1,0.07323636476579076,1,0.08427322403066029,1
2020-11-02,3310.239990234375,1.231820260127181,1,0.0683,0.82,0.1094,0.0473,439,-1.2129550130175693,1.1947330894238384,-3.52878787606048,0.044,0.0536,0.0684,0.0482999999999999,0.0525142857142857,6.0867747269123065,0.4045327788444837,-0.5903038464014537,1.7366221619495883,0.06048200780854085,1,0.0725808432241839,1,0.07927519534812344,1
2020-11-03,3369.159912109375,1.779929009643455,1,0.0522,0.8312,0.1166,0.0878,492,1.231820260127181,-1.2129550130175693,1.1947330894238384,0.0473,0.044,0.0536,0.0596999999999999,0.0586571428571428,6.20050917404269,0.5995980855843559,-0.3852534357910046,1.938419575993263,0.041636500776553564,1,0.052348395976573814,1,0.04981956987347691,1
2020-11-04,3443.43994140625,2.204704770168342,1,0.0628,0.8176,0.1157,0.0543,505,1.779929009643455,1.231820260127181,-1.2129550130175693,0.0878,0.0473,0.044,0.0631333333333333,0.0610142857142857,6.226536669287466,1.738818013312993,0.1952689070121249,2.0298553530042414,0.031091019566331868,1,0.037526419191836746,1,0.041153603184270304,1
