Date,Close,Return,Direction,finbert_neg,finbert_neu,finbert_pos,finbert_compound,n_posts,finbert_compound_lag_1,finbert_compound_lag_2,finbert_compound_lag_3,finbert_compound_rolling_3,finbert_compound_rolling_7,n_posts_log,return_lag_1,return_lag_2,return_lag_3,return_rolling_3,return_rolling_7,volatility_7
2020-01-18,8942.80859375,0.1542216270102647,0,0.1629970452748239,0.7221600323915481,0.1148429214954376,-0.0481541237793862,10,-0.0759609750472009,-0.0490889744833111,-0.1240632866819699,-0.057734691103299395,-0.05952280309392055,2.3978952727983707,2.352785247141642,-0.9449813541879348,-0.2350980919464507,0.5206751733213243,1.579803031300204,3.254480495290858
2020-01-19,8706.2451171875,-2.6452928527155417,0,0.1206730601067344,0.835540364185969,0.0437865822265545,-0.0768864778801798,6,-0.0481541237793862,-0.0759609750472009,-0.0490889744833111,-0.06700052556892229,-0.06443651356409884,1.9459101490553132,0.1542216270102647,2.352785247141642,-0.9449813541879348,-0.04609532618787796,0.9264882458631123,3.612302465682339
2020-01-20,8657.642578125,-0.5582491465413786,1,0.0924070859327912,0.857893624088981,0.0496992980214682,-0.0427077879113229,11,-0.0768864778801798,-0.0481541237793862,-0.0759609750472009,-0.05591612985696296,-0.06546674748658991,2.4849066497880004,-2.6452928527155417,0.1542216270102647,2.352785247141642,-1.0164401240822183,0.9309614624841097,3.610130938353862
2020-01-21,8745.89453125,1.0193531591149665,0,0.1247860729008128,0.8168860603319971,0.0583278620125431,-0.0664582108882697,19,-0.0427077879113229,-0.0768864778801798,-0.0481541237793862,-0.0620174922265908,-0.0690456909530915,2.995732273553991,-0.5582491465413786,-2.6452928527155417,0.1542216270102647,-0.7280629467139844,-0.12246591601777619,1.567958096120664
2020-01-22,8680.8759765625,-0.7434180055016837,0,0.0669885704914728,0.8354355275630951,0.0975758969162901,0.0305873264248172,30,-0.0664582108882697,-0.0427077879113229,-0.0768864778801798,-0.0261928907915918,-0.04695274622355049,3.4339872044851463,1.0193531591149665,-0.5582491465413786,-2.6452928527155417,-0.09410466430936497,-0.1950830465256666,1.5857142609362522
2020-01-23,8406.515625,-3.160514587505292,1,0.0727576966293984,0.8177331545286708,0.1095091422191924,0.036751445589794,18,0.0305873264248172,-0.0664582108882697,-0.0427077879113229,0.00029352037544716725,-0.03468982907024975,2.9444389791664403,-0.7434180055016837,1.0193531591149665,-0.5582491465413786,-0.9615264779640027,-0.5115877941424319,1.9415263870459425
2020-01-24,8445.4345703125,0.4629616722148233,0,0.0828341050073504,0.725153896510601,0.1920120000839233,0.1091778950765729,25,0.036751445589794,0.0305873264248172,-0.0664582108882697,0.05883888903039469,-0.008241419052567787,3.258096538021482,-3.160514587505292,-0.7434180055016837,1.0193531591149665,-1.1469903069307172,-0.781562590560549,1.5733222427615412
2020-01-25,8367.84765625,-0.918684685986848,1,0.1315974593162536,0.8161241872744127,0.05227836526253,-0.0793190940537236,11,0.1091778950765729,0.036751445589794,0.0305873264248172,0.02220341553754776,-0.012693557663187416,2.4849066497880004,0.4629616722148233,-3.160514587505292,-0.7434180055016837,-1.2054125337591055,-0.9348349209887079,1.5182622080130825
2020-01-26,8596.830078125,2.736455433721608,1,0.03508282239948,0.90197605746133,0.0629410988518169,0.0278582764523369,7,-0.0793190940537236,0.1091778950765729,0.036751445589794,0.019239025825062064,0.0022699786700292554,2.0794415416798357,-0.918684685986848,0.4629616722148233,-3.160514587505292,0.7602441399831946,-0.16601373721197227,1.836927926262545
2020-01-27,8909.8193359375,3.640751939588928,1,0.2090501843020319,0.6930315917357802,0.0979182234732434,-0.1111319608287885,20,0.0278582764523369,-0.0793190940537236,0.1091778950765729,-0.054197592810058405,-0.0075049031753229726,3.044522437723423,2.736455433721608,-0.918684685986848,0.4629616722148233,1.8195075624412294,0.43384356080664294,2.311732398495896
2020-01-28,9358.58984375,5.036808165148732,0,0.125453892060452,0.8063076279229588,0.068238474532134,-0.057215417528318,18,-0.1111319608287885,0.0278582764523369,-0.0793190940537236,-0.0468297006349232,-0.006184504123901301,2.9444389791664403,3.640751939588928,2.736455433721608,-0.918684685986848,3.8046718461530897,1.0077657045257522,2.9041176331572873
2020-01-29,9316.6298828125,-0.4483577295090302,1,0.1186065228862894,0.7906099539250135,0.0907835143928726,-0.0278230084934168,27,-0.057215417528318,-0.1111319608287885,0.0278582764523369,-0.06539012895017444,-0.014528837683649017,3.332204510175204,5.036808165148732,3.640751939588928,2.736455433721608,2.7430674584095436,1.0499171725247027,2.876473802198015
2020-01-30,9508.9931640625,2.064730312029206,0,0.0959300018268926,0.7770487079075699,0.1270212853520081,0.0310912835251154,29,-0.0278230084934168,-0.057215417528318,-0.1111319608287885,-0.017982380832206466,-0.015337432264317387,3.4011973816621555,-0.4483577295090302,5.036808165148732,3.640751939588928,2.2177269158896364,1.7963807296010597,2.200237275701915
2020-01-31,9350.529296875,-1.6664631518128026,1,0.1324862810886568,0.7985742323928409,0.0689394925203588,-0.063546788568298,18,0.0310912835251154,-0.0278230084934168,-0.057215417528318,-0.020092837845533135,-0.04001238707072751,2.9444389791664403,2.064730312029206,-0.4483577295090302,5.036808165148732,-0.016696856430875002,1.492177183311399,2.5367882317919017
