Date,Close,Return,Direction,finbert_neg,finbert_neu,finbert_pos,finbert_compound,n_posts
2022-01-07,41557.90234375,-3.714070469186992,1,0.1569921903985928,0.7668102379650512,0.0761975798201053,-0.0807946105784875,47
2022-01-08,41733.94140625,0.4235994902819673,1,0.0790833165403455,0.8237206749618053,0.0971960005350411,0.0181126839946955,20
2022-01-09,41911.6015625,0.4256970472081844,0,0.1517983897710624,0.7743428129216899,0.0738588041909363,-0.0779395855801261,23
2022-01-10,41821.26171875,-0.215548536400556,1,0.1119537149306114,0.7780815677308455,0.1099647168615242,-0.0019889980690871,41
2022-01-11,42735.85546875,2.1869109453241498,1,0.1397776965712828,0.7882086304166624,0.0720136749347852,-0.0677640216364975,31
2022-01-12,43949.1015625,2.8389418684672707,0,0.0957504156089964,0.8228345822010722,0.081414995138489,-0.0143354204705073,42
2022-01-13,42591.5703125,-3.0888714484173407,1,0.1196207882709462,0.8165727754716169,0.0638064456764947,-0.0558143425944515,44
2022-01-14,43099.69921875,1.1930269358978671,1,0.1217298234220255,0.7711139520009359,0.1071562317171783,-0.0145735917048472,33
2022-01-15,43177.3984375,0.1802778677309158,0,0.150919449460857,0.7818683526095223,0.0672122054897687,-0.0837072439710883,17
2022-01-16,43113.87890625,-0.1471129191397358,0,0.1549871696487945,0.6819379522519953,0.163074895629988,0.0080877259811934,17
2022-01-17,42250.55078125,-2.0024366790964976,1,0.0831954490174265,0.8268719105159535,0.0899326503276825,0.0067372013102559,17
2022-01-18,42375.6328125,0.2960482856131374,0,0.1308442516997456,0.7649390686303377,0.1042166919633746,-0.026627559736371,50
2022-01-19,41744.328125,-1.489782324415878,0,0.1645611703712889,0.7257431025042179,0.109695725420371,-0.0548654449509179,47
2022-01-20,40680.41796875,-2.548634039729203,0,0.1849048045661413,0.7503784445086212,0.0647167547069715,-0.1201880498591697,33
2022-01-21,36457.31640625,-10.381165615712485,0,0.1434923080201058,0.7911349027215139,0.0653727937327778,-0.0781195142873279,46
2022-01-22,35030.25,-3.914348468076912,1,0.0999689317441412,0.8064442037471703,0.0935868652803557,-0.0063820664637855,35
2022-01-23,36276.8046875,3.558509252717301,1,0.1187609223567921,0.7823775443045989,0.0988615453243255,-0.0198993770324665,23
2022-01-24,36654.328125,1.0406744495611076,1,0.1519710452241056,0.7634412690120584,0.0845876993501887,-0.0673833458739168,51
2022-01-25,36954.00390625,0.8175727030871549,0,0.1227069451991054,0.7678908987177743,0.1094021676315201,-0.0133047775675853,45
2022-01-26,36852.12109375,-0.2757016878562668,1,0.1300175541804896,0.8193736010127597,0.0506088537888394,-0.0794087003916502,45
2022-01-27,37138.234375,0.7763821260712289,1,0.177600177559292,0.7337128348825943,0.0886869962948064,-0.0889131812644856,42
2022-01-28,37784.33203125,1.7397102127314046,1,0.1192645806446671,0.788127444088459,0.0926079745776951,-0.026656606066972,50
2022-01-29,38138.1796875,0.936493083845824,0,0.1246161172166466,0.819261084869504,0.0561227823141962,-0.0684933349024504,20
2022-01-30,37917.6015625,-0.5783656346668664,1,0.1295664442237466,0.8180636987090111,0.0523698464035987,-0.0771965978201478,20
2022-01-31,38483.125,1.491453610450133,1,0.0694742041174322,0.8262648731470108,0.1042609184980392,0.034786714380607,20
2022-02-01,38743.2734375,0.676006528835682,0,0.146597521007061,0.8035767886787653,0.0498256986960768,-0.0967718223109841,20
2022-02-02,36952.984375,-4.620902943031036,1,0.106490787457336,0.8418602807955309,0.0516489474102854,-0.0548418400470506,22
2022-02-03,37154.6015625,0.5456046132945147,1,0.1479753272019718,0.7801024416755689,0.071922229308831,-0.0760530978931408,38
2022-02-04,41500.875,11.6978066100073,0,0.1811409249203279,0.7557325211819261,0.0631265561387408,-0.1180143687815871,32
2022-02-05,41441.1640625,-0.1438787435204647,1,0.1604338824003935,0.739581322222948,0.0999848098307848,-0.0604490725696086,25
2022-02-06,42412.43359375,2.3437312952531157,1,0.0903856127029832,0.8577746994355145,0.051839717061204,-0.0385458956417791,17
2022-02-07,43840.28515625,3.3665872045371525,1,0.2168181777860109,0.6395478636886065,0.1436339616775512,-0.0731842161084597,13
2022-02-08,44118.4453125,0.6344852805099555,1,0.0892161712821187,0.8050292971832999,0.1057545414258693,0.0165383701437506,29
2022-02-09,44338.796875,0.4994545046617338,0,0.1581911099841818,0.7240233391989023,0.1177855669287964,-0.0404055430553853,40
2022-02-10,43565.11328125,-1.7449359213132731,0,0.094037755846213,0.7139870687746085,0.1919751859819277,0.0979374301357147,39
2022-02-11,42407.9375,-2.656198260703335,0,0.1637728753189246,0.7717493409911792,0.0644777901470661,-0.0992950851718584,30
2022-02-12,42244.46875,-0.3854673432302613,0,0.1457875295586529,0.7963408402034214,0.057871641768586,-0.0879158877900668,21
2022-02-13,42197.515625,-0.1111462077505676,1,0.0904978882107469,0.8513719141483307,0.0581302226831515,-0.0323676655275954,18
2022-02-14,42586.91796875,0.9228086961576842,1,0.1772435428084511,0.7197969634281961,0.1029595109192948,-0.0742840318891562,19
2022-02-15,44575.203125,4.668769779745485,0,0.1968978756063041,0.6986941856642565,0.1044079539853902,-0.0924899216209139,21
2022-02-16,43961.859375,-1.37597522164965,0,0.196729970406051,0.7502357253321895,0.0530343226812504,-0.1436956477248006,27
2022-02-17,40538.01171875,-7.788223029977336,0,0.1767058214172721,0.7313268397141386,0.0919673436631759,-0.0847384777540962,27
2022-02-18,40030.9765625,-1.2507647384577658,1,0.1963224000341835,0.7074690952542282,0.0962085139361165,-0.1001138860980669,21
