Date,Close,Return,Direction
2020-08-19,11758.283203125,-1.9426708460436926,1
2020-08-20,11878.3720703125,1.021312934149976,0
2020-08-21,11592.4892578125,-2.406750780391065,1
2020-08-22,11681.8251953125,0.7706363621583279,0
2020-08-23,11664.84765625,-0.14533293195752028,1
2020-08-24,11774.595703125,0.9408442365399949,0
2020-08-25,11366.134765625,-3.4690018052305094,1
2020-08-26,11488.36328125,1.0753745063331488,0
2020-08-27,11323.3974609375,-1.435938403704018,1
2020-08-28,11542.5,1.934954061432026,0
2020-08-29,11506.865234375,-0.3087265811132722,1
2020-08-30,11711.505859375,1.7784220187846422,0
2020-08-31,11680.8203125,-0.26201196706430174,1
2020-09-01,11970.478515625,2.4797762089964426,0
2020-09-02,11414.0341796875,-4.648471948812871,0
2020-09-03,10245.296875,-10.23947612464131,1
2020-09-04,10511.8134765625,2.601355576262887,0
2020-09-05,10169.5673828125,-3.255823502891142,1
2020-09-06,10280.3515625,1.0893696409813414,1
2020-09-07,10369.5634765625,0.867790498409815,0
2020-09-08,10131.5166015625,-2.2956306264775628,1
2020-09-09,10242.34765625,1.0939236349907233,1
2020-09-10,10363.138671875,1.1793293850096198,1
2020-09-11,10400.9150390625,0.36452631180188266,1
2020-09-12,10442.1708984375,0.3966560559340859,0
2020-09-13,10323.755859375,-1.1340078630605377,1
2020-09-14,10680.837890625,3.45883839286778,1
2020-09-15,10796.951171875,1.0871177190313608,1
2020-09-16,10974.9052734375,1.648188444401355,0
2020-09-17,10948.990234375,-0.23612995663134795,0
2020-09-18,10944.5859375,-0.040225598714782596,1
2020-09-19,11094.3466796875,1.3683545731443925,0
2020-09-20,10938.271484375,-1.4067993350005525,0
2020-09-21,10462.259765625,-4.351800185522626,1
2020-09-22,10538.4599609375,0.7283340025915352,0
2020-09-23,10246.1865234375,-2.773397997272453,1
2020-09-24,10760.06640625,5.015328206616498,0
2020-09-25,10692.716796875,-0.6259218747560857,1
2020-09-26,10750.7236328125,0.5424892199001441,1
2020-09-27,10775.26953125,0.22831856976197606,0
2020-09-28,10709.65234375,-0.6089609852421796,1
2020-09-29,10844.640625,1.2604356977915954,0
2020-09-30,10784.4912109375,-0.554646448346463,0
2020-10-01,10619.4521484375,-1.530337030017881,0
2020-10-02,10575.974609375,-0.409414143543152,0
2020-10-03,10549.3291015625,-0.25194375739971964,1
2020-10-04,10669.5830078125,1.1399199427022166,1
2020-10-05,10793.33984375,1.159903211277169,0
2020-10-06,10604.40625,-1.7504646058134066,1
2020-10-07,10668.96875,0.6088271090142428,1
2020-10-08,10915.685546875,2.3124708925124526,1
2020-10-09,11064.4580078125,1.3629236597062944,1
2020-10-10,11296.361328125,2.095930231275278,1
2020-10-11,11384.181640625,0.7774212416643334,1
2020-10-12,11555.36328125,1.503679807902314,0
2020-10-13,11425.8994140625,-1.1203790312466544,1
2020-10-14,11429.5068359375,0.03157232305546209,1
2020-10-15,11495.349609375,0.5760771167350187,0
2020-10-16,11322.123046875,-1.506927308750361,1
2020-10-17,11358.1015625,0.31777181254826203,1
2020-10-18,11483.359375,1.1028058853915557,1
2020-10-19,11742.037109375,2.252631185070797,1
2020-10-20,11916.3349609375,1.4843919324981414,1
2020-10-21,12823.689453125,7.614375520341321,1
2020-10-22,12965.8916015625,1.1089019970212055,0
2020-10-23,12931.5390625,-0.26494544392426933,1
2020-10-24,13108.0625,1.36506131750318,0
2020-10-25,13031.173828125,-0.586575413986623,1
2020-10-26,13075.248046875,0.3382214014740148,1
2020-10-27,13654.21875,4.427990207523247,0
2020-10-28,13271.28515625,-2.804507535445777,1
2020-10-29,13437.8828125,1.2553242153156674,1
2020-10-30,13546.5224609375,0.808458072996765,1
2020-10-31,13780.9951171875,1.730869726353168,0
2020-11-01,13737.109375,-0.3184511845067406,0
2020-11-02,13550.4892578125,-1.3585108198026608,1
2020-11-03,13950.30078125,2.950532012761009,1
2020-11-04,14133.70703125,1.3147117963686394,1
2020-11-05,15579.8486328125,10.231863433740651,0
2020-11-06,15565.880859375,-0.08965281862933772,0
2020-11-07,14833.75390625,-4.70340843373509,1
2020-11-08,15479.5673828125,4.353675277640923,0
2020-11-09,15332.3154296875,-0.9512665921690977,0
2020-11-10,15290.90234375,-0.2701032738819942,1
2020-11-11,15701.33984375,2.684194109497806,1
2020-11-12,16276.34375,3.6621327349900312,1
2020-11-13,16317.80859375,0.2547552717421464,0
2020-11-14,16068.138671875,-1.5300456580341737,0
2020-11-15,15955.587890625,-0.7004593596581565,1
2020-11-16,16716.111328125,4.766502135260464,1
2020-11-17,17645.40625,5.559276937282975,1
2020-11-18,17804.005859375,0.8988152900985202,1
2020-11-19,17817.08984375,0.07348899162549216,1
2020-11-20,18621.314453125,4.513782084660201,1
2020-11-21,18642.232421875,0.11233347035009,0
2020-11-22,18370.001953125,-1.4602889964538845,0
2020-11-23,18364.12109375,-0.0320133845930215,1
2020-11-24,19107.46484375,4.0478046632625775,0
2020-11-25,18732.12109375,-1.964382784787766,0
2020-11-26,17150.623046875,-8.442706722639482,0
2020-11-27,17108.40234375,-0.24617591448197196,1
2020-11-28,17717.4140625,3.5597229157547927,1
2020-11-29,18177.484375,2.596712538731971,1
2020-11-30,19625.8359375,7.967832801396635,0
2020-12-01,18802.998046875,-4.192625951044282,1
2020-12-02,19201.091796875,2.1171823185194727,1
2020-12-03,19445.3984375,1.2723580680175761,0
2020-12-04,18699.765625,-3.8344949058079725,1
2020-12-05,19154.23046875,2.4303237423597412,1
2020-12-06,19345.12109375,0.9965977245154134,0
2020-12-07,19191.630859375,-0.7934312410408761,0
2020-12-08,18321.14453125,-4.53576006387062,1
2020-12-09,18553.916015625,1.2705073309037251,0
2020-12-10,18264.9921875,-1.5572121156616547,0
2020-12-11,18058.904296875,-1.1283218109780502,1
2020-12-12,18803.65625,4.1240151721379625,1
2020-12-13,19142.3828125,1.8013866983980886,1
2020-12-14,19246.64453125,0.5446642655266398,1
2020-12-15,19417.076171875,0.8855135259981495,1
2020-12-16,21310.59765625,9.751836309514527,1
2020-12-17,22805.162109375,7.013245133867341,1
2020-12-18,23137.9609375,1.459313582288413,1
2020-12-19,23869.83203125,3.1630751548372027,0
2020-12-20,23477.294921875,-1.644490454985592,0
2020-12-21,22803.08203125,-2.871765647910318,1
2020-12-22,23783.029296875,4.2974334095805755,0
2020-12-23,23241.345703125,-2.2776055438033516,1
2020-12-24,23735.94921875,2.128119094061298,1
2020-12-25,24664.791015625,3.913227940938091,1
2020-12-26,26437.037109375,7.185327832809496,0
2020-12-27,26272.294921875,-0.6231492085078671,1
2020-12-28,27084.80859375,3.092663485588698,1
2020-12-29,27362.4375,1.0250355112868093,1
2020-12-30,28840.953125,5.4034499850387885,1
2020-12-31,29001.720703125,0.5574281038085438,1
2021-01-01,29374.15234375,1.2841708408869223,1
2021-01-02,32127.267578125,9.372577639540935,1
2021-01-03,32782.0234375,2.0380066800975483,0
2021-01-04,31971.9140625,-2.471200036033472,1
2021-01-05,33992.4296875,6.319658000613337,1
2021-01-06,36824.36328125,8.331071417326141,1
2021-01-07,39371.04296875,6.91574669750421,1
2021-01-08,40797.609375,3.62338992996023,0
2021-01-09,40254.546875,-1.3311135341493308,0
2021-01-10,38356.44140625,-4.715257321474942,0
2021-01-11,35566.65625,-7.273315912449108,0
2021-01-12,33922.9609375,-4.621450217153877,1
2021-01-13,37316.359375,10.003249550509551,1
2021-01-14,39187.328125,5.0138030111625875,0
2021-01-15,36825.3671875,-6.027358971670127,0
2021-01-16,36178.140625,-1.7575563040677422,0
2021-01-17,35791.27734375,-1.0693288117263444,1
2021-01-18,36630.07421875,2.3435790428599335,0
2021-01-19,36069.8046875,-1.5295342507474663,0
2021-01-20,35547.75,-1.4473454791977813,0
2021-01-21,30825.69921875,-13.283684006020069,1
2021-01-22,33005.76171875,7.072224005462169,0
2021-01-23,32067.642578125,-2.842289017956734,1
2021-01-24,32289.37890625,0.6914643868341619,1
2021-01-25,32366.392578125,0.23851084933719235,1
2021-01-26,32569.849609375,0.6286058316783416,0
2021-01-27,30432.546875,-6.562212475675022,1
2021-01-28,33466.09765625,9.968113394222765,1
2021-01-29,34316.38671875,2.540747568580648,0
2021-01-30,34269.5234375,-0.13656239986477026,0
2021-01-31,33114.359375,-3.3708203284669613,1
2021-02-01,33537.17578125,1.2768370405776608,1
2021-02-02,35510.2890625,5.883361479570781,1
2021-02-03,37472.08984375,5.524598174340745,0
2021-02-04,36926.06640625,-1.4571470120209207,1
2021-02-05,38144.30859375,3.2991388091470286,1
2021-02-06,39266.01171875,2.9406828078771152,0
2021-02-07,38903.44140625,-0.9233693380855112,1
2021-02-08,46196.46484375,18.746473766529938,1
2021-02-09,46481.10546875,0.6161523959955284,0
2021-02-10,44918.18359375,-3.362488605290981,1
2021-02-11,47909.33203125,6.65910372634968,0
2021-02-12,47504.8515625,-0.8442623839676311,0
2021-02-13,47105.515625,-0.8406213773231364,1
2021-02-14,48717.2890625,3.421623595697554,0
2021-02-15,47945.05859375,-1.585126109458379,1
2021-02-16,49199.87109375,2.6171883752032166,1
2021-02-17,52149.0078125,5.994196027730325,0
2021-02-18,51679.796875,-0.8997504596578998,1
2021-02-19,55888.1328125,8.14309690047519,1
2021-02-20,56099.51953125,0.37823185014820293,1
2021-02-21,57539.9453125,2.5676258785917394,0
2021-02-22,54207.3203125,-5.791845963531039,0
2021-02-23,48824.42578125,-9.930198541853997,1
2021-02-24,49705.33203125,1.8042326886684945,0
2021-02-25,47093.8515625,-5.253924200945182,0
2021-02-26,46339.76171875,-1.6012490351298148,0
2021-02-27,46188.453125,-0.3265200081699504,0
2021-02-28,45137.76953125,-2.2747754528746222,1
2021-03-01,49631.2421875,9.955017057586456,0
2021-03-02,48378.98828125,-2.5231161886280384,1
2021-03-03,50538.2421875,4.463205996986197,0
2021-03-04,48561.16796875,-3.9120359814156846,1
2021-03-05,48927.3046875,0.7539701660092213,0
2021-03-06,48912.3828125,-0.03049805235605385,1
2021-03-07,51206.69140625,4.690649814679793,1
2021-03-08,52246.5234375,2.0306565464276005,1
2021-03-09,54824.1171875,4.9335220420617,1
2021-03-10,56008.55078125,2.1604243798385436,1
2021-03-11,57805.12109375,3.2076714848716215,0
2021-03-12,57332.08984375,-0.8183206626845796,1
2021-03-13,61243.0859375,6.821652767950437,0
2021-03-14,59302.31640625,-3.1689610370558396,0
2021-03-15,55907.19921875,-5.725100456855314,1
2021-03-16,56804.90234375,1.6057021949669181,1
2021-03-17,58870.89453125,3.6369962842253134,0
2021-03-18,57858.921875,-1.7189693893861602,1
2021-03-19,58346.65234375,0.8429650137686817,0
2021-03-20,58313.64453125,-0.056571904597946254,0
2021-03-21,57523.421875,-1.3551247955811196,0
2021-03-22,54529.14453125,-5.205318540083804,1
2021-03-23,54738.9453125,0.3847498123315862,0
2021-03-24,52774.265625,-3.5891807492523076,0
2021-03-25,51704.16015625,-2.0277031922222966,1
2021-03-26,55137.3125,6.639992475218648,1
2021-03-27,55973.51171875,1.5165759461888806,0
2021-03-28,55950.74609375,-0.04067213991215679,1
2021-03-29,57750.19921875,3.216137854506651,1
2021-03-30,58917.69140625,2.021624519558274,1
2021-03-31,58918.83203125,0.0019359634988669328,1
2021-04-01,59095.80859375,0.30037350775407035,1
2021-04-02,59384.3125,0.48819690112593683,0
2021-04-03,57603.890625,-2.998135029348026,1
2021-04-04,58758.5546875,2.00448971410081,1
2021-04-05,59057.87890625,0.5094138552963257,0
2021-04-06,58192.359375,-1.4655445594718208,0
2021-04-07,56048.9375,-3.6833390122360865,1
2021-04-08,58323.953125,4.058980823677527,0
2021-04-09,58245.00390625,-0.13536328475677317,1
2021-04-10,59793.234375,2.6581343719059625,1
2021-04-11,60204.96484375,0.6885903949730876,0
2021-04-12,59893.453125,-0.5174186540237491,1
2021-04-13,63503.45703125,6.027376479221824,0
2021-04-14,63109.6953125,-0.620063437737306,1
2021-04-15,63314.01171875,0.3237480473297971,0
2021-04-16,61572.7890625,-2.7501379378466195,0
2021-04-17,60683.8203125,-1.4437688523377457,0
2021-04-18,56216.18359375,-7.36215468265391,0
2021-04-19,55724.265625,-0.8750468945115109,1
2021-04-20,56473.03125,1.3436976092944253,0
2021-04-21,53906.08984375,-4.545428763840265,0
2021-04-22,51762.2734375,-3.97694659817468,0
2021-04-23,51093.65234375,-1.2917150838772984,0
2021-04-24,50050.8671875,-2.040928977310741,0
2021-04-25,49004.25390625,-2.091099195802515,1
2021-04-26,54021.75390625,10.238907033660748,1
2021-04-27,55033.1171875,1.8721407731506323,0
2021-04-28,54824.703125,-0.3787066282106566,0
2021-04-29,53555.109375,-2.315733013830157,1
2021-04-30,57750.17578125,7.833176806484676,1
2021-05-01,57828.05078125,0.13484807439372304,0
2021-05-02,56631.078125,-2.0698824187899145,1
2021-05-03,57200.29296875,1.0051280367532334,0
2021-05-04,53333.5390625,-6.760024652955021,1
2021-05-05,57424.0078125,7.669599321369813,0
2021-05-06,56396.515625,-1.789307689659958,1
2021-05-07,57356.40234375,1.7020319573156195,1
2021-05-08,58803.77734375,2.523475916996243,0
2021-05-09,58232.31640625,-0.9718099130935132,0
2021-05-10,55859.796875,-4.074231762821235,1
2021-05-11,56704.57421875,1.512317249631967,0
2021-05-12,49150.53515625,-13.32174549686006,1
2021-05-13,49716.19140625,1.1508648851976444,1
2021-05-14,49880.53515625,0.330563837155351,0
2021-05-15,46760.1875,-6.255641898138342,0
2021-05-16,46456.05859375,-0.6504013831210576,0
2021-05-17,43537.51171875,-6.282381595309616,0
2021-05-18,42909.40234375,-1.4426855146374762,0
2021-05-19,37002.44140625,-13.766122609163734,1
2021-05-20,40782.73828125,10.216344466291027,0
2021-05-21,37304.69140625,-8.528232829817227,1
2021-05-22,37536.6328125,0.6217486259949112,0
2021-05-23,34770.58203125,-7.36893688644572,1
2021-05-24,38705.98046875,11.318183957815453,0
2021-05-25,38402.22265625,-0.7847826326095597,1
2021-05-26,39294.19921875,2.3227211885217036,0
2021-05-27,38436.96875,-2.1815700174415475,0
2021-05-28,35697.60546875,-7.126897282320166,0
2021-05-29,34616.06640625,-3.029724398312339,1
2021-05-30,35678.12890625,3.068120125307594,1
2021-05-31,37332.85546875,4.637929771620186,0
2021-06-01,36684.92578125,-1.7355481635803582,1
2021-06-02,37575.1796875,2.426756732611457,1
2021-06-03,39208.765625,4.347513308215634,0
2021-06-04,36894.40625,-5.902658087058821,0
2021-06-05,35551.95703125,-3.6386253505570343,1
2021-06-06,35862.37890625,0.8731498936251025,0
2021-06-07,33560.70703125,-6.4180680289418035,0
2021-06-08,33472.6328125,-0.2624325484799517,1
2021-06-09,37345.12109375,11.569117681725526,0
2021-06-10,36702.59765625,-1.720501684509279,1
2021-06-11,37334.3984375,1.721406171757467,0
2021-06-12,35552.515625,-4.772764225685799,1
2021-06-13,39097.859375,9.972131894675185,1
2021-06-14,40218.4765625,2.8661855288592664,1
2021-06-15,40406.26953125,0.4669320789865594,0
2021-06-16,38347.0625,-5.096256237308472,0
2021-06-17,38053.50390625,-0.7655308506355651,0
2021-06-18,35787.24609375,-5.95545108824469,0
2021-06-19,35615.87109375,-0.4788717174578294,1
2021-06-20,35698.296875,0.23142991795155332,0
2021-06-21,31676.693359375,-11.265533282181261,1
2021-06-22,32505.66015625,2.616961270137308,1
2021-06-23,33723.02734375,3.74509295196066,1
2021-06-24,34662.4375,2.7856637741157764,0
2021-06-25,31637.779296875,-8.72604012088013,1
2021-06-26,32186.27734375,1.7336806155961115,1
2021-06-27,34649.64453125,7.6534703320648045,0
2021-06-28,34434.3359375,-0.6213875976586625,1
2021-06-29,35867.77734375,4.162825758718758,0
2021-06-30,35040.8359375,-2.305527321430456,0
2021-07-01,33572.1171875,-4.191448950075438,1
2021-07-02,33897.046875,0.967855812266083,1
2021-07-03,34668.546875,2.2760094790705843,1
2021-07-04,35287.78125,1.7861561294527206,0
2021-07-05,33746.00390625,-4.369153540221515,1
2021-07-06,34235.1953125,1.4496276584600176,0
2021-07-07,33855.328125,-1.1095808977648836,0
