Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2020-06-29,9190.8544921875,0.5170015512075743,0,0.0651,0.8441,0.0892,0.016,617
2020-06-30,9137.9931640625,-0.5751513982724221,1,0.0525,0.848,0.0995,0.0569,650
2020-07-01,9228.3251953125,0.988532488788163,0,0.0562,0.8554,0.0884,0.053,734
2020-07-02,9123.41015625,-1.1368806022981404,0,0.0652,0.8324,0.1012,0.0496,799
2020-07-03,9087.3037109375,-0.395756024273064,1,0.0622,0.8281,0.1097,0.054,399
2020-07-04,9132.48828125,0.4972274697731871,0,0.0505,0.8677,0.0818,0.0496,289
2020-07-05,9073.9423828125,-0.641072801130238,1,0.0544,0.8555,0.0902,0.0394,304
2020-07-06,9375.474609375,3.32305643833104,0,0.0524,0.8357,0.1118,0.063,736
2020-07-07,9252.27734375,-1.314037643510968,1,0.0588,0.8528,0.0884,0.0365,714
2020-07-08,9428.3330078125,1.902835999413988,0,0.0611,0.8456,0.088,0.0384,770
2020-07-09,9277.9677734375,-1.5948231171979632,1,0.0605,0.8286,0.1097,0.0518,816
2020-07-10,9278.8076171875,0.0090520227113088,0,0.0534,0.8431,0.1001,0.0473,897
2020-07-11,9240.3466796875,-0.4145030168397623,1,0.05,0.852,0.0961,0.05,523
2020-07-12,9276.5,0.3912550206798482,0,0.0565,0.8268,0.1167,0.0796,392
2020-07-13,9243.6142578125,-0.3545059255915528,0,0.0566,0.8239,0.1186,0.0714,1019
2020-07-14,9243.2138671875,-0.0043315375764629,0,0.0618,0.8429,0.0925,0.028,731
2020-07-15,9192.8369140625,-0.5450155524782674,0,0.0599,0.8407,0.0982,0.0424,822
2020-07-16,9132.2275390625,-0.6593108913667822,1,0.074,0.8333,0.0915,0.0285,819
2020-07-17,9151.392578125,0.2098616025556055,1,0.0663,0.8388,0.0935,0.0285,717
2020-07-18,9159.0400390625,0.0835660897750223,1,0.0627,0.8353,0.1021,0.0153,432
2020-07-19,9185.8173828125,0.2923597193133398,0,0.0593,0.8168,0.1184,0.0583,365
2020-07-20,9164.2314453125,-0.234992016501323,1,0.0515,0.8548,0.0922,0.0477,652
2020-07-21,9374.8876953125,2.298678850016933,1,0.0606,0.8417,0.0977,0.0492,754
2020-07-22,9525.36328125,1.6050921443329758,1,0.0488,0.855,0.0948,0.0673,751
2020-07-23,9581.072265625,0.584848921034431,0,0.0758,0.8341,0.0888,0.0197,763
2020-07-24,9536.892578125,-0.4611142289210002,1,0.0671,0.8132,0.1197,0.071,805
2020-07-25,9677.11328125,1.4702976045533722,1,0.05,0.8119,0.138,0.0994,389
2020-07-26,9905.1669921875,2.356629547567324,1,0.049,0.8505,0.0973,0.0827,310
2020-07-27,10990.873046875,10.96100707382146,0,0.0657,0.8329,0.1013,0.0309,617
2020-07-28,10912.8232421875,-0.7101328925793737,1,0.0627,0.8471,0.0887,0.0376,657
2020-07-29,11100.4677734375,1.7194865809297744,1,0.0671,0.8301,0.1028,0.0394,721
2020-07-30,11111.2138671875,0.0968075757646458,1,0.0671,0.8376,0.0954,0.0223,937
2020-07-31,11323.466796875,1.91025870102548,1,0.0645,0.8393,0.094,0.0311,892
2020-08-01,11759.5927734375,3.851523428168302,0,0.0606,0.8597,0.0797,0.0404,435
2020-08-02,11053.6142578125,-6.003426557590164,1,0.0586,0.8434,0.098,0.0417,383
2020-08-03,11246.3486328125,1.7436321777176025,0,0.0547,0.8466,0.0987,0.0511,739
2020-08-04,11205.892578125,-0.359726129861071,1,0.0557,0.8475,0.0958,0.0456,931
2020-08-05,11747.0224609375,4.828976175167332,1,0.0577,0.8378,0.1022,0.0592,886
2020-08-06,11779.7734375,0.2788023660583505,0,0.0652,0.8391,0.0957,0.0322,892
2020-08-07,11601.47265625,-1.513618086086388,1,0.0666,0.8277,0.1045,0.0491,873
2020-08-08,11754.0458984375,1.3151196120374076,0,0.0665,0.8339,0.0995,0.0453,459
2020-08-09,11675.7392578125,-0.6662100973708895,1,0.0538,0.8499,0.0963,0.0517,375
2020-08-10,11878.111328125,1.7332698670629254,0,0.056,0.8585,0.0855,0.038,661
2020-08-11,11410.525390625,-3.936534391564839,1,0.065,0.8306,0.1021,0.0404,899
2020-08-12,11584.9345703125,1.5284938573538076,1,0.0613,0.8296,0.108,0.046,901
2020-08-13,11784.1376953125,1.7195015111304723,0,0.0757,0.8253,0.099,0.0311,860
2020-08-14,11768.87109375,-0.1295521314942926,1,0.0655,0.8396,0.0948,0.0257,755
2020-08-15,11865.6982421875,0.8227394765919493,1,0.0807,0.8273,0.092,0.0392,402
2020-08-16,11892.8037109375,0.2284355138379323,1,0.0649,0.8241,0.1109,0.0461,367
2020-08-17,12254.40234375,3.040482644811049,0,0.0535,0.8431,0.1017,0.0642,623
2020-08-18,11991.2333984375,-2.1475461465219614,0,0.0652,0.828,0.1068,0.0514,726
2020-08-19,11758.283203125,-1.9426708460436928,1,0.0555,0.852,0.0924,0.0501,738
2020-08-20,11878.3720703125,1.021312934149976,0,0.0551,0.8486,0.0962,0.0505,859
2020-08-21,11592.4892578125,-2.406750780391065,1,0.0512,0.8293,0.1184,0.0725,875
2020-08-22,11681.8251953125,0.7706363621583279,0,0.0492,0.8519,0.0989,0.0628,482
2020-08-23,11664.84765625,-0.1453329319575202,1,0.052,0.8274,0.1206,0.0603,454
2020-08-24,11774.595703125,0.9408442365399948,0,0.0549,0.8449,0.1002,0.0562,787
2020-08-25,11366.134765625,-3.4690018052305094,1,0.0535,0.8516,0.0949,0.0424,706
2020-08-26,11488.36328125,1.0753745063331488,0,0.0567,0.8221,0.1212,0.0725,953
2020-08-27,11323.3974609375,-1.435938403704018,1,0.054,0.8396,0.1054,0.0635,1031
2020-08-28,11542.5,1.934954061432026,0,0.0561,0.8425,0.1014,0.0494,911
2020-08-29,11506.865234375,-0.3087265811132722,1,0.0618,0.8366,0.1016,0.0629,522
2020-08-30,11711.505859375,1.7784220187846422,0,0.0398,0.8487,0.1115,0.0929,481
2020-08-31,11680.8203125,-0.2620119670643017,1,0.0686,0.8317,0.0981,0.0458,1209
2020-09-01,11970.478515625,2.4797762089964426,0,0.06,0.8211,0.1173,0.0684,1264
2020-09-02,11414.0341796875,-4.648471948812871,0,0.0525,0.8443,0.1009,0.0609,1333
2020-09-03,10245.296875,-10.23947612464131,1,0.0762,0.8311,0.091,0.0165,1716
2020-09-04,10511.8134765625,2.601355576262887,0,0.076,0.8314,0.0914,0.0133,1637
2020-09-05,10169.5673828125,-3.255823502891142,1,0.0785,0.8416,0.0782,0.0022,589
2020-09-06,10280.3515625,1.0893696409813414,1,0.0594,0.8556,0.085,0.0408,443
2020-09-07,10369.5634765625,0.867790498409815,0,0.0666,0.8536,0.0775,0.0121,437
2020-09-08,10131.5166015625,-2.2956306264775628,1,0.0692,0.8424,0.0875,0.0236,1161
2020-09-09,10242.34765625,1.093923634990723,1,0.0679,0.8349,0.0942,0.0295,1014
2020-09-10,10363.138671875,1.1793293850096198,1,0.0767,0.8271,0.0963,0.0171,899
2020-09-11,10400.9150390625,0.3645263118018826,1,0.0707,0.8364,0.0917,0.0283,786
2020-09-12,10442.1708984375,0.3966560559340859,0,0.0637,0.8598,0.0765,0.0052,462
2020-09-13,10323.755859375,-1.1340078630605377,1,0.0653,0.8558,0.0789,0.0167,403
2020-09-14,10680.837890625,3.45883839286778,1,0.0609,0.8451,0.094,0.0416,842
2020-09-15,10796.951171875,1.0871177190313608,1,0.0629,0.8356,0.1015,0.0297,879
2020-09-16,10974.9052734375,1.648188444401355,0,0.0671,0.8331,0.0988,0.0341,901
2020-09-17,10948.990234375,-0.2361299566313479,0,0.0729,0.8216,0.1055,0.0281,831
2020-09-18,10944.5859375,-0.0402255987147825,1,0.0668,0.8358,0.0961,0.0274,787
2020-09-19,11094.3466796875,1.3683545731443925,0,0.0621,0.8384,0.0995,0.0592,441
2020-09-20,10938.271484375,-1.4067993350005523,0,0.0628,0.8313,0.1058,0.0501,381
2020-09-21,10462.259765625,-4.351800185522626,1,0.0764,0.829,0.0935,0.0132,941
2020-09-22,10538.4599609375,0.7283340025915352,0,0.0684,0.8499,0.0808,0.0144,1056
2020-09-23,10246.1865234375,-2.773397997272453,1,0.0804,0.8255,0.0931,0.0114,1039
2020-09-24,10760.06640625,5.015328206616498,0,0.0815,0.8317,0.0868,0.0052,761
2020-09-25,10692.716796875,-0.6259218747560857,1,0.061,0.841,0.0961,0.0243,550
2020-09-26,10750.7236328125,0.5424892199001441,1,0.07,0.8521,0.078,0.0017,325
2020-09-27,10775.26953125,0.228318569761976,0,0.0554,0.8386,0.0972,0.0432,227
2020-09-28,10709.65234375,-0.6089609852421796,1,0.048,0.8137,0.1344,0.0749,508
2020-09-29,10844.640625,1.2604356977915954,0,0.0612,0.854,0.0815,0.0167,599
2020-09-30,10784.4912109375,-0.554646448346463,0,0.0567,0.8655,0.076,0.01,568
2020-10-01,10619.4521484375,-1.530337030017881,0,0.0775,0.8299,0.0907,-0.0017,530
2020-10-02,10575.974609375,-0.409414143543152,0,0.065,0.845,0.0888,0.036,883
2020-10-03,10549.3291015625,-0.2519437573997196,1,0.0717,0.8461,0.0793,0.0095,343
2020-10-04,10669.5830078125,1.1399199427022166,1,0.0629,0.851,0.0826,0.001,289
2020-10-05,10793.33984375,1.159903211277169,0,0.0687,0.837,0.0924,0.0381,535
2020-10-06,10604.40625,-1.7504646058134066,1,0.0918,0.8163,0.0907,-0.0047,804
2020-10-07,10668.96875,0.6088271090142428,1,0.0537,0.8527,0.0936,0.047,706
2020-10-08,10915.685546875,2.3124708925124526,1,0.0643,0.8365,0.0992,0.0507,703
2020-10-09,11064.4580078125,1.3629236597062944,1,0.0579,0.8428,0.0961,0.0464,627
2020-10-10,11296.361328125,2.095930231275278,1,0.0647,0.8507,0.0846,0.0174,330
2020-10-11,11384.181640625,0.7774212416643334,1,0.0527,0.8537,0.0935,0.0552,351
2020-10-12,11555.36328125,1.503679807902314,0,0.0478,0.86,0.0906,0.0624,618
2020-10-13,11425.8994140625,-1.1203790312466544,1,0.0607,0.8511,0.0882,0.0277,631
2020-10-14,11429.5068359375,0.031572323055462,1,0.0607,0.8382,0.0997,0.0366,709
2020-10-15,11495.349609375,0.5760771167350187,0,0.0807,0.8232,0.0935,0.0138,769
2020-10-16,11322.123046875,-1.506927308750361,1,0.0702,0.8359,0.0939,0.0326,678
2020-10-17,11358.1015625,0.317771812548262,1,0.0656,0.8106,0.1238,0.068,356
2020-10-18,11483.359375,1.1028058853915557,1,0.0465,0.8517,0.1018,0.0684,262
2020-10-19,11742.037109375,2.252631185070797,1,0.0608,0.8518,0.0874,0.0306,532
2020-10-20,11916.3349609375,1.4843919324981414,1,0.0632,0.833,0.1022,0.0346,642
2020-10-21,12823.689453125,7.614375520341321,1,0.0692,0.8146,0.1162,0.0482,598
2020-10-22,12965.8916015625,1.1089019970212055,0,0.0694,0.8251,0.1039,0.0288,631
2020-10-23,12931.5390625,-0.2649454439242693,1,0.0683,0.8322,0.0994,0.0448,555
2020-10-24,13108.0625,1.36506131750318,0,0.0447,0.8575,0.0939,0.0551,258
2020-10-25,13031.173828125,-0.586575413986623,1,0.0561,0.8116,0.1287,0.1045,275
2020-10-26,13075.248046875,0.3382214014740148,1,0.0652,0.8254,0.1019,0.0378,530
2020-10-27,13654.21875,4.427990207523247,0,0.0595,0.8332,0.1055,0.0717,550
2020-10-28,13271.28515625,-2.804507535445777,1,0.0627,0.8183,0.116,0.0684,683
2020-10-29,13437.8828125,1.2553242153156674,1,0.062,0.8244,0.1136,0.0536,650
2020-10-30,13546.5224609375,0.808458072996765,1,0.0716,0.82,0.1068,0.044,638
2020-10-31,13780.9951171875,1.730869726353168,0,0.0628,0.8331,0.1041,0.0485,313
2020-11-01,13737.109375,-0.3184511845067406,0,0.0533,0.8348,0.1119,0.0697,231
2020-11-02,13550.4892578125,-1.3585108198026608,1,0.0683,0.82,0.1094,0.0473,439
2020-11-03,13950.30078125,2.950532012761009,1,0.0522,0.8312,0.1166,0.0878,492
2020-11-04,14133.70703125,1.3147117963686394,1,0.0628,0.8176,0.1157,0.0543,505
2020-11-05,15579.8486328125,10.231863433740653,0,0.0555,0.8305,0.1139,0.0806,640
2020-11-06,15565.880859375,-0.0896528186293377,0,0.0489,0.8455,0.1039,0.0768,631
2020-11-07,14833.75390625,-4.70340843373509,1,0.0453,0.8526,0.1021,0.0856,319
2020-11-08,15479.5673828125,4.353675277640923,0,0.054,0.8735,0.0725,0.0226,273
2020-11-09,15332.3154296875,-0.9512665921690976,0,0.0579,0.8202,0.1179,0.0667,994
2020-11-10,15290.90234375,-0.2701032738819942,1,0.0577,0.8559,0.0863,0.0267,734
2020-11-11,15701.33984375,2.684194109497806,1,0.0528,0.8416,0.1038,0.0653,547
2020-11-12,16276.34375,3.6621327349900312,1,0.0642,0.8283,0.1075,0.0517,774
2020-11-13,16317.80859375,0.2547552717421464,0,0.0607,0.8334,0.1059,0.0614,902
2020-11-14,16068.138671875,-1.5300456580341737,0,0.0584,0.852,0.0896,0.0407,441
2020-11-15,15955.587890625,-0.7004593596581565,1,0.0598,0.8404,0.0943,0.0342,367
2020-11-16,16716.111328125,4.766502135260464,1,0.0598,0.8436,0.0966,0.0407,802
2020-11-17,17645.40625,5.559276937282975,1,0.0607,0.8451,0.0943,0.0434,1032
2020-11-18,17804.005859375,0.8988152900985202,1,0.0634,0.8388,0.0968,0.039,1048
2020-11-19,17817.08984375,0.0734889916254921,1,0.0614,0.832,0.1067,0.0501,902
2020-11-20,18621.314453125,4.513782084660201,1,0.0494,0.8533,0.0964,0.06,986
2020-11-21,18642.232421875,0.11233347035009,0,0.0541,0.8361,0.1098,0.0659,473
2020-11-22,18370.001953125,-1.4602889964538843,0,0.0535,0.8361,0.1081,0.0548,423
2020-11-23,18364.12109375,-0.0320133845930215,1,0.0493,0.8402,0.1089,0.074,1247
2020-11-24,19107.46484375,4.0478046632625775,0,0.0527,0.8471,0.1003,0.0618,1720
2020-11-25,18732.12109375,-1.964382784787766,0,0.0568,0.8572,0.0856,0.0462,2517
2020-11-26,17150.623046875,-8.442706722639482,0,0.051,0.8511,0.0979,0.0634,1608
2020-11-27,17108.40234375,-0.2461759144819719,1,0.071,0.8444,0.084,0.0178,3090
2020-11-28,17717.4140625,3.5597229157547927,1,0.0613,0.8436,0.0943,0.0398,1248
2020-11-29,18177.484375,2.596712538731971,1,0.0608,0.8566,0.0804,0.0218,908
2020-11-30,19625.8359375,7.967832801396635,0,0.0599,0.8515,0.0877,0.0348,2241
2020-12-01,18802.998046875,-4.192625951044282,1,0.0628,0.8424,0.0924,0.0419,2017
2020-12-02,19201.091796875,2.1171823185194727,1,0.0727,0.8443,0.0824,0.0213,1688
2020-12-03,19445.3984375,1.272358068017576,0,0.0538,0.8398,0.1042,0.0631,1402
2020-12-04,18699.765625,-3.834494905807973,1,0.049,0.8488,0.1022,0.0593,1212
2020-12-05,19154.23046875,2.430323742359741,1,0.0586,0.824,0.1158,0.076,659
2020-12-06,19345.12109375,0.9965977245154134,0,0.0557,0.8449,0.0994,0.0545,527
2020-12-07,19191.630859375,-0.7934312410408761,0,0.0535,0.8567,0.0891,0.041,1314
2020-12-08,18321.14453125,-4.53576006387062,1,0.0574,0.8447,0.0972,0.0491,1451
2020-12-09,18553.916015625,1.2705073309037251,0,0.0721,0.8425,0.0839,0.017,1403
2020-12-10,18264.9921875,-1.5572121156616547,0,0.0544,0.8406,0.1034,0.0692,1195
2020-12-11,18058.904296875,-1.1283218109780502,1,0.0594,0.8439,0.0958,0.0447,1081
2020-12-12,18803.65625,4.1240151721379625,1,0.0553,0.8558,0.0871,0.0531,553
2020-12-13,19142.3828125,1.8013866983980886,1,0.0531,0.8361,0.1108,0.0591,456
2020-12-14,19246.64453125,0.5446642655266398,1,0.0479,0.8644,0.0876,0.0472,948
2020-12-15,19417.076171875,0.8855135259981495,1,0.051,0.8608,0.0864,0.0472,1115
2020-12-16,21310.59765625,9.751836309514529,1,0.0536,0.8572,0.0883,0.0491,1223
2020-12-17,22805.162109375,7.013245133867341,1,0.0553,0.8455,0.0977,0.0612,1324
2020-12-18,23137.9609375,1.459313582288413,1,0.0645,0.8324,0.1002,0.0454,1376
2020-12-19,23869.83203125,3.1630751548372027,0,0.0638,0.8275,0.1088,0.0471,648
2020-12-20,23477.294921875,-1.644490454985592,0,0.0574,0.8418,0.1009,0.0572,632
2020-12-21,22803.08203125,-2.871765647910318,1,0.0561,0.8356,0.1068,0.066,1328
2020-12-22,23783.029296875,4.297433409580576,0,0.0553,0.8362,0.1078,0.0629,1457
2020-12-23,23241.345703125,-2.277605543803352,1,0.0547,0.837,0.1068,0.0681,1314
2020-12-24,23735.94921875,2.128119094061298,1,0.0589,0.8231,0.1136,0.083,897
2020-12-25,24664.791015625,3.913227940938091,1,0.0523,0.7907,0.1555,0.1527,636
2020-12-26,26437.037109375,7.185327832809496,0,0.0394,0.8505,0.1101,0.085,560
2020-12-27,26272.294921875,-0.6231492085078671,1,0.0671,0.8206,0.1106,0.0653,581
2020-12-28,27084.80859375,3.092663485588698,1,0.0581,0.8382,0.1027,0.0547,966
2020-12-29,27362.4375,1.0250355112868093,1,0.0692,0.8328,0.097,0.0329,1048
2020-12-30,28840.953125,5.4034499850387885,1,0.0488,0.8468,0.1044,0.0706,992
2020-12-31,29001.720703125,0.5574281038085438,1,0.0558,0.8435,0.0996,0.06,996
2021-01-01,29374.15234375,1.2841708408869223,1,0.047,0.8345,0.1185,0.1204,593
2021-01-02,32127.267578125,9.372577639540935,1,0.0469,0.848,0.105,0.0685,635
2021-01-03,32782.0234375,2.0380066800975483,0,0.0484,0.8546,0.097,0.0667,629
2021-01-04,31971.9140625,-2.471200036033472,1,0.0463,0.8527,0.1009,0.0753,1039
2021-01-05,33992.4296875,6.319658000613337,1,0.0465,0.8451,0.1053,0.0803,987
2021-01-06,36824.36328125,8.331071417326141,1,0.0568,0.8337,0.1079,0.0731,1232
2021-01-07,39371.04296875,6.91574669750421,1,0.0493,0.8407,0.1099,0.084,1410
2021-01-08,40797.609375,3.62338992996023,0,0.0538,0.8395,0.1061,0.0786,1586
2021-01-09,40254.546875,-1.3311135341493308,0,0.0536,0.8517,0.0947,0.0677,920
2021-01-10,38356.44140625,-4.715257321474942,0,0.0507,0.8463,0.1029,0.0766,670
2021-01-11,35566.65625,-7.273315912449108,0,0.0513,0.8592,0.0888,0.0542,1328
2021-01-12,33922.9609375,-4.621450217153877,1,0.0456,0.8561,0.0967,0.0728,1264
2021-01-13,37316.359375,10.003249550509551,1,0.0506,0.8478,0.1016,0.0733,2440
2021-01-14,39187.328125,5.013803011162588,0,0.047,0.8514,0.1013,0.0783,3192
2021-01-15,36825.3671875,-6.027358971670127,0,0.0532,0.8457,0.1005,0.0647,3637
2021-01-16,36178.140625,-1.7575563040677422,0,0.0452,0.8559,0.0989,0.0793,1379
2021-01-17,35791.27734375,-1.0693288117263444,1,0.0532,0.8639,0.081,0.0329,1051
2021-01-18,36630.07421875,2.343579042859933,0,0.0449,0.8598,0.094,0.0661,1506
2021-01-19,36069.8046875,-1.5295342507474663,0,0.054,0.8541,0.0907,0.0544,3175
2021-01-20,35547.75,-1.4473454791977811,0,0.0564,0.8504,0.0923,0.0508,3037
2021-01-21,30825.69921875,-13.283684006020067,1,0.06,0.8429,0.0947,0.0504,3181
2021-01-22,33005.76171875,7.072224005462169,0,0.0563,0.8384,0.1037,0.0638,6450
2021-01-23,32067.642578125,-2.842289017956734,1,0.0526,0.8414,0.1051,0.0773,3635
2021-01-24,32289.37890625,0.6914643868341619,1,0.0531,0.849,0.0961,0.0625,2733
2021-01-25,32366.392578125,0.2385108493371923,1,0.0521,0.8619,0.085,0.0461,14463
2021-01-26,32569.849609375,0.6286058316783416,0,0.0514,0.8568,0.0898,0.0522,21847
2021-01-27,30432.546875,-6.562212475675022,1,0.0604,0.8522,0.0858,0.0483,69977
2021-01-28,33466.09765625,9.968113394222764,1,0.0741,0.8445,0.0798,0.0078,168562
2021-01-29,34316.38671875,2.540747568580648,0,0.0612,0.8487,0.0887,0.0363,116025
2021-01-30,34269.5234375,-0.1365623998647702,0,0.0569,0.8412,0.1002,0.0605,56476
2021-01-31,33114.359375,-3.3708203284669613,1,0.0551,0.8428,0.1002,0.0645,46509
2021-02-01,33537.17578125,1.2768370405776608,1,0.0666,0.8392,0.0927,0.0363,77119
2021-02-02,35510.2890625,5.883361479570781,1,0.0763,0.8308,0.0915,0.0234,72560
2021-02-03,37472.08984375,5.524598174340745,0,0.0605,0.8386,0.0992,0.0551,36557
2021-02-04,36926.06640625,-1.457147012020921,1,0.0673,0.8344,0.0963,0.0395,32196
2021-02-05,38144.30859375,3.2991388091470286,1,0.0627,0.8398,0.0954,0.045,25620
2021-02-06,39266.01171875,2.9406828078771152,0,0.0528,0.8434,0.1015,0.0668,9038
2021-02-07,38903.44140625,-0.9233693380855112,1,0.0464,0.8507,0.0999,0.0771,6862
2021-02-08,46196.46484375,18.746473766529935,1,0.0456,0.8501,0.1023,0.0785,10014
2021-02-09,46481.10546875,0.6161523959955284,0,0.0478,0.8591,0.0927,0.0626,10753
2021-02-10,44918.18359375,-3.362488605290981,1,0.04,0.8668,0.0911,0.0746,13330
2021-02-11,47909.33203125,6.65910372634968,0,0.0438,0.8653,0.0894,0.064,13724
2021-02-12,47504.8515625,-0.8442623839676311,0,0.0519,0.8561,0.0897,0.0581,8663
2021-02-13,47105.515625,-0.8406213773231364,1,0.0431,0.8558,0.0988,0.0775,3957
2021-02-14,48717.2890625,3.421623595697554,0,0.0428,0.8486,0.1056,0.0827,2992
2021-02-15,47945.05859375,-1.585126109458379,1,0.0474,0.8557,0.0934,0.0606,3168
2021-02-16,49199.87109375,2.617188375203217,1,0.0452,0.8617,0.0917,0.0651,5411
2021-02-17,52149.0078125,5.994196027730325,0,0.0527,0.8507,0.0948,0.0581,5002
2021-02-18,51679.796875,-0.8997504596578998,1,0.0565,0.8395,0.1012,0.0635,6523
2021-02-19,55888.1328125,8.14309690047519,1,0.0531,0.8496,0.096,0.063,5060
2021-02-20,56099.51953125,0.3782318501482029,1,0.0517,0.8429,0.1024,0.0689,2938
2021-02-21,57539.9453125,2.5676258785917394,0,0.0505,0.8479,0.099,0.077,2344
2021-02-22,54207.3203125,-5.791845963531039,0,0.0489,0.851,0.0978,0.0686,3964
2021-02-23,48824.42578125,-9.930198541853995,1,0.0595,0.8353,0.104,0.0626,4203
2021-02-24,49705.33203125,1.8042326886684945,0,0.0541,0.8486,0.0961,0.0592,7651
2021-02-25,47093.8515625,-5.253924200945182,0,0.0575,0.8431,0.0969,0.0584,15517
2021-02-26,46339.76171875,-1.6012490351298148,0,0.0521,0.8444,0.0995,0.0698,8897
2021-02-27,46188.453125,-0.3265200081699504,0,0.0534,0.8384,0.1055,0.0764,3671
2021-02-28,45137.76953125,-2.2747754528746222,1,0.0509,0.8439,0.1035,0.0767,2913
2021-03-01,49631.2421875,9.955017057586456,0,0.046,0.8546,0.0971,0.0747,5066
2021-03-02,48378.98828125,-2.5231161886280384,1,0.0483,0.8552,0.0956,0.0734,6573
2021-03-03,50538.2421875,4.463205996986197,0,0.0501,0.8511,0.0963,0.0687,7321
2021-03-04,48561.16796875,-3.9120359814156846,1,0.0538,0.8427,0.1009,0.0641,6077
2021-03-05,48927.3046875,0.7539701660092213,0,0.0586,0.844,0.0952,0.0537,5355
2021-03-06,48912.3828125,-0.0304980523560538,1,0.0538,0.8409,0.1037,0.0798,2510
2021-03-07,51206.69140625,4.690649814679793,1,0.0511,0.852,0.0955,0.0633,2095
2021-03-08,52246.5234375,2.0306565464276005,1,0.0466,0.8453,0.1067,0.0857,4928
2021-03-09,54824.1171875,4.9335220420617,1,0.0427,0.8472,0.1082,0.097,6883
2021-03-10,56008.55078125,2.160424379838544,1,0.0622,0.8337,0.1012,0.0612,12087
2021-03-11,57805.12109375,3.207671484871621,0,0.0515,0.8481,0.0986,0.0717,6614
2021-03-12,57332.08984375,-0.8183206626845796,1,0.0509,0.8377,0.1088,0.0845,5284
2021-03-13,61243.0859375,6.821652767950437,0,0.049,0.8315,0.1177,0.1019,2750
2021-03-14,59302.31640625,-3.16896103705584,0,0.038,0.8193,0.1399,0.1554,3932
2021-03-15,55907.19921875,-5.725100456855314,1,0.0457,0.8497,0.102,0.0829,4192
2021-03-16,56804.90234375,1.605702194966918,1,0.0497,0.8458,0.1017,0.0802,4734
2021-03-17,58870.89453125,3.6369962842253134,0,0.0432,0.8464,0.1083,0.0962,3916
2021-03-18,57858.921875,-1.7189693893861602,1,0.0504,0.8399,0.1069,0.0876,3667
2021-03-19,58346.65234375,0.8429650137686817,0,0.0572,0.8339,0.1078,0.0714,3677
2021-03-20,58313.64453125,-0.0565719045979462,0,0.0471,0.8428,0.1065,0.0751,1900
2021-03-21,57523.421875,-1.3551247955811196,0,0.0533,0.8384,0.1063,0.0762,1487
2021-03-22,54529.14453125,-5.205318540083804,1,0.0539,0.8362,0.1087,0.0767,2519
2021-03-23,54738.9453125,0.3847498123315862,0,0.0465,0.8548,0.0974,0.0731,3049
2021-03-24,52774.265625,-3.589180749252308,0,0.0581,0.8361,0.1035,0.064,3493
2021-03-25,51704.16015625,-2.027703192222297,1,0.0561,0.8358,0.1061,0.0672,3498
2021-03-26,55137.3125,6.639992475218648,1,0.052,0.8455,0.1008,0.0687,2992
2021-03-27,55973.51171875,1.5165759461888806,0,0.0538,0.8357,0.1073,0.0803,1549
2021-03-28,55950.74609375,-0.0406721399121567,1,0.0477,0.8466,0.1033,0.0997,1247
2021-03-29,57750.19921875,3.216137854506651,1,0.0556,0.8357,0.1069,0.0779,2086
2021-03-30,58917.69140625,2.021624519558274,1,0.0535,0.8373,0.1082,0.0803,2137
2021-03-31,58918.83203125,0.0019359634988669,1,0.053,0.8372,0.1056,0.0732,2173
2021-04-01,59095.80859375,0.3003735077540703,1,0.0463,0.8383,0.1154,0.1014,2598
2021-04-02,59384.3125,0.4881969011259368,0,0.0449,0.8283,0.124,0.1168,1386
2021-04-03,57603.890625,-2.998135029348026,1,0.0411,0.8387,0.1161,0.1087,977
2021-04-04,58758.5546875,2.00448971410081,1,0.0444,0.8373,0.1172,0.1057,892
2021-04-05,59057.87890625,0.5094138552963257,0,0.0428,0.8411,0.1135,0.1109,1584
2021-04-06,58192.359375,-1.4655445594718208,0,0.0384,0.8493,0.1105,0.0958,1598
2021-04-07,56048.9375,-3.6833390122360874,1,0.0423,0.8401,0.1165,0.1075,1710
2021-04-08,58323.953125,4.058980823677527,0,0.0451,0.849,0.1043,0.0855,1924
2021-04-09,58245.00390625,-0.1353632847567731,1,0.0499,0.839,0.1101,0.09,1962
2021-04-10,59793.234375,2.6581343719059625,1,0.0581,0.8314,0.1067,0.0904,1050
2021-04-11,60204.96484375,0.6885903949730876,0,0.0473,0.842,0.1095,0.0898,845
2021-04-12,59893.453125,-0.5174186540237491,1,0.0546,0.8402,0.1046,0.0802,1784
2021-04-13,63503.45703125,6.027376479221824,0,0.0536,0.8384,0.1074,0.0701,1930
2021-04-14,63109.6953125,-0.620063437737306,1,0.0494,0.8558,0.0914,0.0698,2037
2021-04-15,63314.01171875,0.3237480473297971,0,0.0528,0.8328,0.1119,0.0915,2057
2021-04-16,61572.7890625,-2.7501379378466195,0,0.0468,0.8455,0.103,0.0816,2739
2021-04-17,60683.8203125,-1.4437688523377457,0,0.0378,0.836,0.1231,0.1108,1304
2021-04-18,56216.18359375,-7.36215468265391,0,0.0464,0.8526,0.0991,0.0743,1055
2021-04-19,55724.265625,-0.8750468945115109,1,0.0475,0.8411,0.1091,0.0824,1769
2021-04-20,56473.03125,1.3436976092944253,0,0.0465,0.8454,0.106,0.0824,1809
