Date,Close,Return,Direction
2020-01-03,3234.85009765625,-0.7059870562045378,1
2020-01-06,3246.280029296875,0.35333728907271933,0
2020-01-07,3237.179931640625,-0.2803238652896223,1
2020-01-08,3253.050048828125,0.49024513689781557,1
2020-01-09,3274.699951171875,0.6655262605488987,0
2020-01-10,3265.35009765625,-0.2855178689662563,1
2020-01-13,3288.1298828125,0.6976215252569862,0
2020-01-14,3283.14990234375,-0.1514532772802224,1
2020-01-15,3289.2900390625,0.18701968845122874,1
2020-01-16,3316.81005859375,0.8366553026468271,1
2020-01-17,3329.6201171875,0.3862162248501333,0
2020-01-21,3320.7900390625,-0.26519776473655776,1
2020-01-22,3321.75,0.02890760711180551,1
2020-01-23,3325.5400390625,0.11409766124783616,0
2020-01-24,3295.469970703125,-0.9042160974207403,0
2020-01-27,3243.6298828125,-1.5730711659182384,1
2020-01-28,3276.239990234375,1.0053584595046017,0
2020-01-29,3273.39990234375,-0.08668741908683941,1
2020-01-30,3283.659912109375,0.3134358792605374,0
2020-01-31,3225.52001953125,-1.770582037552626,1
2020-02-03,3248.919921875,0.7254613892351713,1
2020-02-04,3297.590087890625,1.4980414164082134,1
2020-02-05,3334.68994140625,1.125059589785371,1
2020-02-06,3345.780029296875,0.3325672876785646,0
2020-02-07,3327.7099609375,-0.5400853672730133,1
2020-02-10,3352.090087890625,0.7326397804890528,1
2020-02-11,3357.75,0.16884725532351208,1
2020-02-12,3379.449951171875,0.6462646466197652,0
2020-02-13,3373.93994140625,-0.16304457368023773,1
2020-02-14,3380.159912109375,0.18435333204338544,0
2020-02-18,3370.2900390625,-0.2919942636890105,1
2020-02-19,3386.14990234375,0.4705785881164548,0
2020-02-20,3373.22998046875,-0.381551976362815,0
2020-02-21,3337.75,-1.051810302712286,0
2020-02-24,3225.889892578125,-3.351362667122315,0
2020-02-25,3128.2099609375,-3.0279995565056117,0
2020-02-26,3116.389892578125,-0.37785406053220116,0
2020-02-27,2978.760009765625,-4.416324258407911,0
2020-02-28,2954.219970703125,-0.8238340444361891,1
2020-03-02,3090.22998046875,4.603922900611002,0
2020-03-03,3003.3701171875,-2.8107896121075893,1
2020-03-04,3130.1201171875,4.220259077449118,0
2020-03-05,3023.93994140625,-3.3922077046888544,0
2020-03-06,2972.3701171875,-1.7053852000370129,0
2020-03-09,2746.56005859375,-7.5969697477450975,1
2020-03-10,2882.22998046875,4.939630628156144,0
2020-03-11,2741.3798828125,-4.886844513127397,0
