Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,fng_value,fng_lag_1,fng_lag_2,fng_lag_3,fng_rolling_3,fng_rolling_7
2020-12-12,18803.65625,4.1240151721379625,1,0.0553,0.8558,0.0871,0.0531,553,-1.1283218109780502,-1.5572121156616547,1.2705073309037251,0.0447,0.0692,0.017,0.0556666666666666,0.0469428571428571,6.317164686747284,0.4794937484994189,-0.2319435719991577,2.712286380891804,90,89.0,94.0,86.0,91.0,91.85714285714286
2020-12-13,19142.3828125,1.8013866983980886,1,0.0531,0.8361,0.1108,0.0591,456,4.1240151721379625,-1.1283218109780502,-1.5572121156616547,0.0531,0.0447,0.0692,0.0522999999999999,0.0475999999999999,6.124683390894205,1.5990266865193334,-0.116973718587347,2.789013453796409,91,90.0,89.0,94.0,90.0,91.28571428571429
2020-12-14,19246.64453125,0.5446642655266398,1,0.0479,0.8644,0.0876,0.0472,948,1.8013866983980886,4.1240151721379625,-1.1283218109780502,0.0591,0.0531,0.0447,0.0531333333333333,0.0484857142857142,6.855408798609928,2.156688712020897,0.0741827823508695,2.7807661012787497,95,91.0,90.0,89.0,92.0,91.42857142857143
2020-12-15,19417.076171875,0.8855135259981495,1,0.051,0.8608,0.0864,0.0472,1115,0.5446642655266398,1.8013866983980886,4.1240151721379625,0.0472,0.0591,0.0531,0.0511666666666666,0.0482142857142857,7.017506142941256,1.077188163307626,0.848650438046408,1.897544208631023,91,95.0,91.0,90.0,92.33333333333333,90.85714285714286
2020-12-16,21310.59765625,9.751836309514529,1,0.0536,0.8572,0.0883,0.0491,1223,0.8855135259981495,0.5446642655266398,1.8013866983980886,0.0472,0.0472,0.0591,0.0478333333333333,0.0528,7.109879463072272,3.727338033679773,2.060268863562237,3.881938199378563,92,91.0,95.0,91.0,92.66666666666667,91.71428571428571
2020-12-17,22805.162109375,7.013245133867341,1,0.0553,0.8455,0.0977,0.0612,1324,9.751836309514529,0.8855135259981495,0.5446642655266398,0.0491,0.0472,0.0472,0.0525,0.0516571428571428,7.1891677384203225,5.883531656460007,3.284619899209236,3.902333109660092,92,92.0,91.0,95.0,91.66666666666667,91.42857142857143
2020-12-18,23137.9609375,1.459313582288413,1,0.0645,0.8324,0.1002,0.0454,1376,7.013245133867341,9.751836309514529,0.8855135259981495,0.0612,0.0491,0.0472,0.0519,0.0517571428571428,7.227662498728654,6.074798341890094,3.654282098247303,3.518294089844139,95,92.0,92.0,91.0,93.0,92.28571428571429
2020-12-19,23869.83203125,3.1630751548372027,0,0.0638,0.8275,0.1088,0.0471,648,1.459313582288413,7.013245133867341,9.751836309514529,0.0454,0.0612,0.0491,0.0512333333333333,0.0509,6.47543271670409,3.878544623664319,3.5170049529186227,3.515657354699913,93,95.0,92.0,92.0,93.33333333333333,92.71428571428571
2020-12-20,23477.294921875,-1.644490454985592,0,0.0574,0.8418,0.1009,0.0572,632,3.1630751548372027,1.459313582288413,7.013245133867341,0.0471,0.0454,0.0612,0.0499,0.0506285714285714,6.450470422144176,0.9926327607133412,3.024736788149525,4.003341792431873,92,93.0,95.0,92.0,93.33333333333333,92.85714285714286
2020-12-21,22803.08203125,-2.871765647910318,1,0.0561,0.8356,0.1068,0.066,1328,-1.644490454985592,3.1630751548372027,1.459313582288413,0.0572,0.0471,0.0454,0.0567666666666666,0.0533142857142857,7.192182058713246,-0.4510603160195692,2.5366753719442454,4.529735582445962,92,92.0,93.0,95.0,92.33333333333333,92.42857142857143
2020-12-22,23783.029296875,4.297433409580576,0,0.0553,0.8362,0.1078,0.0629,1457,-2.871765647910318,-1.644490454985592,3.1630751548372027,0.066,0.0572,0.0471,0.0620333333333333,0.0555571428571428,7.284820912568604,-0.0729408977717781,3.024092498170307,4.5059577583884405,88,92.0,92.0,93.0,90.66666666666667,92.0
2020-12-23,23241.345703125,-2.277605543803352,1,0.0547,0.837,0.1068,0.0681,1314,4.297433409580576,-2.871765647910318,-1.644490454985592,0.0629,0.066,0.0572,0.0656666666666666,0.0582714285714285,7.181591944611865,-0.2839792607110312,1.3056008048391807,3.7415438292932928,93,88.0,92.0,92.0,91.0,92.14285714285714
2020-12-24,23735.94921875,2.128119094061298,1,0.0589,0.8231,0.1136,0.083,897,-2.277605543803352,4.297433409580576,-2.871765647910318,0.0681,0.0629,0.066,0.0713333333333333,0.0613857142857142,6.8001700683022,1.3826489866128409,0.6077256562954604,2.8485383926928054,86,93.0,88.0,92.0,89.0,91.28571428571429
2020-12-25,24664.791015625,3.913227940938091,1,0.0523,0.7907,0.1555,0.1527,636,2.128119094061298,-2.277605543803352,4.297433409580576,0.083,0.0681,0.0629,0.1012666666666666,0.0767142857142857,6.456769655572163,1.2545804970653458,0.9582848503882716,3.1098211890184597,94,86.0,93.0,88.0,91.0,91.14285714285714
2020-12-26,26437.037109375,7.185327832809496,0,0.0394,0.8505,0.1101,0.085,560,3.913227940938091,2.128119094061298,-2.277605543803352,0.1527,0.083,0.0681,0.1069,0.0821285714285714,6.329720905522696,4.408891622602962,1.532892375812885,3.8650069928012702,93,94.0,86.0,93.0,91.0,91.14285714285714
2020-12-27,26272.294921875,-0.6231492085078671,1,0.0671,0.8206,0.1106,0.0653,581,7.185327832809496,3.913227940938091,2.128119094061298,0.085,0.1527,0.083,0.1009999999999999,0.0832857142857142,6.366470447731438,3.4918021884132404,1.6787982681668456,3.742401374347725,91,93.0,94.0,86.0,92.66666666666667,91.0
2020-12-28,27084.80859375,3.092663485588698,1,0.0581,0.8382,0.1027,0.0547,966,-0.6231492085078671,7.185327832809496,3.913227940938091,0.0653,0.085,0.1527,0.0683333333333333,0.0816714285714285,6.874198495453294,3.2182807032967755,2.5308595729524197,3.168667751312843,92,91.0,93.0,94.0,92.0,91.0
2020-12-29,27362.4375,1.0250355112868093,1,0.0692,0.8328,0.097,0.0329,1048,3.092663485588698,-0.6231492085078671,7.185327832809496,0.0547,0.0653,0.085,0.0509666666666666,0.0773857142857142,6.955592608396297,1.16484992945588,2.063374158910453,3.1053624750125937,91,92.0,91.0,93.0,91.33333333333333,91.42857142857143
2020-12-30,28840.953125,5.4034499850387885,1,0.0488,0.8468,0.1044,0.0706,992,1.0250355112868093,3.092663485588698,-0.6231492085078671,0.0329,0.0547,0.0653,0.0527333333333333,0.0777428571428571,6.900730664045173,3.1737163273047653,3.160667805887901,2.637653152530741,91,91.0,92.0,91.0,91.33333333333333,91.14285714285714
2020-12-31,29001.720703125,0.5574281038085438,1,0.0558,0.8435,0.0996,0.06,996,5.4034499850387885,1.0250355112868093,3.092663485588698,0.0706,0.0329,0.0547,0.0544999999999999,0.0744571428571428,6.904750769961838,2.3286378667113805,2.9362833787089366,2.801831140058128,95,91.0,91.0,92.0,92.33333333333333,92.42857142857143
2021-01-01,29374.15234375,1.2841708408869223,1,0.047,0.8345,0.1185,0.1204,593,0.5574281038085438,5.4034499850387885,1.0250355112868093,0.06,0.0706,0.0329,0.0836666666666666,0.0698428571428571,6.386879319362645,2.4150163099114184,2.560703792987341,2.825160213978449,94,95.0,91.0,91.0,93.33333333333333,92.42857142857143
2021-01-02,32127.267578125,9.372577639540935,1,0.0469,0.848,0.105,0.0685,635,1.2841708408869223,0.5574281038085438,5.4034499850387885,0.1204,0.06,0.0706,0.0829666666666666,0.0674857142857142,6.455198563340122,3.7380588614121337,2.873168051091832,3.469395283796848,94,94.0,95.0,91.0,94.33333333333333,92.57142857142857
2021-01-03,32782.0234375,2.0380066800975483,0,0.0484,0.8546,0.097,0.0667,629,9.372577639540935,1.2841708408869223,0.5574281038085438,0.0685,0.1204,0.06,0.0852,0.0676857142857142,6.4457198193855785,4.231585053508469,3.253333178035463,3.153881293501936,93,94.0,94.0,95.0,93.66666666666667,92.85714285714286
2021-01-04,31971.9140625,-2.471200036033472,1,0.0463,0.8527,0.1009,0.0753,1039,2.0380066800975483,9.372577639540935,1.2841708408869223,0.0667,0.0685,0.1204,0.0701666666666666,0.0706285714285714,6.946975992135418,2.97979476120167,2.458495532089439,3.829793311786444,94,93.0,94.0,94.0,93.66666666666667,93.14285714285714
2021-01-05,33992.4296875,6.319658000613337,1,0.0465,0.8451,0.1053,0.0803,987,-2.471200036033472,2.0380066800975483,9.372577639540935,0.0753,0.0667,0.0685,0.0741,0.0774,6.895682697747868,1.9621548815591376,3.2148701734218,4.017730508980754,93,94.0,93.0,94.0,93.33333333333333,93.42857142857143
2021-01-06,36824.36328125,8.331071417326141,1,0.0568,0.8337,0.1079,0.0731,1232,6.319658000613337,-2.471200036033472,2.0380066800975483,0.0803,0.0753,0.0667,0.0762333333333333,0.0777571428571428,7.117205503164344,4.059843127302003,3.633101806605708,4.416147648877348,95,93.0,94.0,93.0,94.0,94.0
2021-01-07,39371.04296875,6.91574669750421,1,0.0493,0.8407,0.1099,0.084,1410,8.331071417326141,6.319658000613337,-2.471200036033472,0.0731,0.0803,0.0753,0.0791333333333333,0.0811857142857142,7.252053951852814,7.188825371814563,4.541433034276517,4.331179395954405,91,95.0,93.0,94.0,93.0,93.42857142857143
2021-01-08,40797.609375,3.62338992996023,0,0.0538,0.8395,0.1061,0.0786,1586,6.91574669750421,8.331071417326141,6.319658000613337,0.084,0.0731,0.0803,0.0785666666666666,0.0752142857142857,7.369600720526409,6.290069348263526,4.875607189858418,4.123227484643657,93,91.0,95.0,93.0,93.0,93.28571428571429
2021-01-09,40254.546875,-1.3311135341493308,0,0.0536,0.8517,0.0947,0.0677,920,3.62338992996023,6.91574669750421,8.331071417326141,0.0786,0.084,0.0731,0.0767666666666666,0.0751,6.825460036255307,3.069341031105036,3.3465084507598086,4.16212420893955,93,93.0,91.0,95.0,92.33333333333333,93.14285714285714
2021-01-10,38356.44140625,-4.715257321474942,0,0.0507,0.8463,0.1029,0.0766,670,-1.3311135341493308,3.62338992996023,6.91574669750421,0.0677,0.0786,0.084,0.0742999999999999,0.0765142857142857,6.508769136971682,-0.8076603085546816,2.381756450535167,5.175331440478498,94,93.0,93.0,91.0,93.33333333333333,93.28571428571429
2021-01-11,35566.65625,-7.273315912449108,0,0.0513,0.8592,0.0888,0.0542,1328,-4.715257321474942,-1.3311135341493308,3.62338992996023,0.0766,0.0677,0.0786,0.0661666666666666,0.0735,7.192182058713246,-4.439895589357794,1.6957398967615045,6.151954131309352,90,94.0,93.0,93.0,92.33333333333333,92.71428571428571
2021-01-12,33922.9609375,-4.621450217153877,1,0.0456,0.8561,0.0967,0.0728,1264,-7.273315912449108,-4.715257321474942,-1.3311135341493308,0.0542,0.0766,0.0677,0.0678666666666666,0.0724285714285714,7.142827401161621,-5.536674483692643,0.132724437080474,6.171228791958879,84,90.0,94.0,93.0,89.33333333333333,91.42857142857143
2021-01-13,37316.359375,10.003249550509551,1,0.0506,0.8478,0.1016,0.0733,2440,-4.621450217153877,-7.273315912449108,-4.715257321474942,0.0728,0.0542,0.0766,0.0667666666666666,0.0724571428571428,7.80016307039296,-0.6305055263644785,0.3716070275352469,6.561495096119324,78,84.0,90.0,94.0,84.0,89.0
2021-01-14,39187.328125,5.013803011162588,0,0.047,0.8514,0.1013,0.0783,3192,10.003249550509551,-4.621450217153877,-7.273315912449108,0.0733,0.0728,0.0542,0.0747999999999999,0.0716428571428571,8.068716192714781,3.4652007815060863,0.0999007866293008,6.278624543365388,83,78.0,84.0,90.0,81.66666666666667,87.85714285714286
2021-01-15,36825.3671875,-6.027358971670127,0,0.0532,0.8457,0.1005,0.0647,3637,5.013803011162588,10.003249550509551,-4.621450217153877,0.0783,0.0733,0.0728,0.0721,0.0696571428571428,8.199189359078067,2.9965645300006707,-1.2787776278893217,6.433633164177001,88,83.0,78.0,84.0,83.0,87.14285714285714
2021-01-16,36178.140625,-1.7575563040677422,0,0.0452,0.8559,0.0989,0.0793,1379,-6.027358971670127,5.013803011162588,10.003249550509551,0.0647,0.0783,0.0733,0.0741,0.0713142857142857,7.22983877815125,-0.9237040881917604,-1.3396980235919518,6.43622981072227,84,88.0,83.0,78.0,85.0,85.85714285714286
2021-01-17,35791.27734375,-1.0693288117263444,1,0.0532,0.8639,0.081,0.0329,1051,-1.7575563040677422,-6.027358971670127,5.013803011162588,0.0793,0.0647,0.0783,0.0589666666666666,0.0650714285714285,6.958448393297656,-2.9514146958214043,-0.8188510936278662,6.262721098220931,79,84.0,88.0,83.0,83.66666666666667,83.71428571428571
2021-01-18,36630.07421875,2.343579042859933,0,0.0449,0.8598,0.094,0.0661,1506,-1.0693288117263444,-1.7575563040677422,-6.027358971670127,0.0329,0.0793,0.0647,0.0594333333333333,0.0667714285714285,7.317876198626496,-0.1611020243113846,0.5549910428448538,5.634104573691356,79,79.0,84.0,88.0,80.66666666666667,82.14285714285714
2021-01-19,36069.8046875,-1.5295342507474663,0,0.054,0.8541,0.0907,0.0544,3175,2.343579042859933,-1.0693288117263444,-1.7575563040677422,0.0661,0.0329,0.0793,0.0511333333333333,0.0641428571428571,8.063377822367027,-0.085094673204626,0.9966933237600554,5.270085409339336,80,79.0,79.0,84.0,79.33333333333333,81.57142857142857
2021-01-20,35547.75,-1.4473454791977811,0,0.0564,0.8504,0.0923,0.0508,3037,-1.5295342507474663,2.343579042859933,-1.0693288117263444,0.0544,0.0661,0.0329,0.0571,0.0609285714285714,8.018954683155718,-0.2111002290284382,-0.639105966198135,3.482508595728986,78,80.0,79.0,79.0,79.0,81.57142857142857
2021-01-21,30825.69921875,-13.283684006020067,1,0.06,0.8429,0.0947,0.0504,3181,-1.4473454791977811,-1.5295342507474663,2.343579042859933,0.0508,0.0544,0.0661,0.0518666666666666,0.0569428571428571,8.065265208897733,-5.420187911988438,-3.2530326829385143,5.047588210412234,75,78.0,80.0,79.0,77.66666666666667,80.42857142857143
2021-01-22,33005.76171875,7.072224005462169,0,0.0563,0.8384,0.1037,0.0638,6450,-13.283684006020067,-1.4473454791977811,-1.5295342507474663,0.0504,0.0508,0.0544,0.0549999999999999,0.0568142857142857,8.771990436532242,-2.5529351599185603,-1.3816636862053298,6.1545209172178446,40,75.0,78.0,80.0,64.33333333333333,73.57142857142857
2021-01-23,32067.642578125,-2.842289017956734,1,0.0526,0.8414,0.1051,0.0773,3635,7.072224005462169,-13.283684006020067,-1.4473454791977811,0.0638,0.0504,0.0508,0.0638333333333333,0.0565285714285714,8.19863945529737,-3.0179163395048776,-1.5366255024751854,6.179169378793436,74,40.0,75.0,78.0,63.0,72.14285714285714
2021-01-24,32289.37890625,0.6914643868341619,1,0.0531,0.849,0.0961,0.0625,2733,-2.842289017956734,7.072224005462169,-13.283684006020067,0.0773,0.0638,0.0504,0.0678666666666666,0.0607571428571428,7.913521017283895,1.640466458113199,-1.2850836169665416,6.23693180962418,70,74.0,40.0,75.0,61.333333333333336,70.85714285714286
2021-01-25,32366.392578125,0.2385108493371923,1,0.0521,0.8619,0.085,0.0461,14463,0.6914643868341619,-2.842289017956734,7.072224005462169,0.0625,0.0773,0.0638,0.0619666666666666,0.0579,9.57941808263196,-0.6374379272617935,-1.5858076446126472,6.0816255118830185,74,70.0,74.0,40.0,72.66666666666667,70.14285714285714
2021-01-26,32569.849609375,0.6286058316783416,0,0.0514,0.8568,0.0898,0.0522,21847,0.2385108493371923,0.6914643868341619,-2.842289017956734,0.0461,0.0625,0.0773,0.0536,0.0575857142857142,9.99186466315354,0.519527022616565,-1.2775019185518173,6.139382523305134,71,74.0,70.0,74.0,71.66666666666667,68.85714285714286
2021-01-27,30432.546875,-6.562212475675022,1,0.0604,0.8522,0.0858,0.0483,69977,0.6286058316783416,0.2385108493371923,0.6914643868341619,0.0522,0.0461,0.0625,0.0488666666666666,0.0572285714285714,11.155936185919105,-1.898365264886496,-2.008197203762852,6.459024903748452,78,71.0,74.0,70.0,74.33333333333333,68.85714285714286
2021-01-28,33466.09765625,9.968113394222764,1,0.0741,0.8445,0.0798,0.0078,168562,-6.562212475675022,0.6286058316783416,0.2385108493371923,0.0483,0.0522,0.0461,0.0361,0.0511428571428571,12.035064846136493,1.3448355834086942,1.3134881391289812,5.6180405026237406,55,78.0,71.0,74.0,68.0,66.0
2021-01-29,34316.38671875,2.540747568580648,0,0.0612,0.8487,0.0887,0.0363,116025,9.968113394222764,-6.562212475675022,0.6286058316783416,0.0078,0.0483,0.0522,0.0308,0.0472142857142857,11.661569582904384,1.9822161623761296,0.666134362431621,5.079106435162921,77,55.0,78.0,71.0,70.0,71.28571428571429
2021-01-30,34269.5234375,-0.1365623998647702,0,0.0569,0.8412,0.1002,0.0605,56476,2.540747568580648,9.968113394222764,-6.562212475675022,0.0363,0.0078,0.0483,0.0348666666666666,0.0448142857142857,10.941588754609102,4.124099520979547,1.0526667364447586,4.866096478378129,76,77.0,55.0,78.0,69.33333333333333,71.57142857142857
2021-01-31,33114.359375,-3.3708203284669613,1,0.0551,0.8428,0.1002,0.0645,46509,-0.1365623998647702,2.540747568580648,9.968113394222764,0.0605,0.0363,0.0078,0.0537666666666666,0.0451,10.747422622218142,-0.3222117199170282,0.4723403485445982,5.150286226381478,78,76.0,77.0,55.0,77.0,72.71428571428571
2021-02-01,33537.17578125,1.2768370405776608,1,0.0666,0.8392,0.0927,0.0363,77119,-3.3708203284669613,-0.1365623998647702,2.540747568580648,0.0645,0.0605,0.0363,0.0537666666666666,0.0437,11.253117929284429,-0.7435152292513573,0.6206726615789508,5.1573767661653065,77,78.0,76.0,77.0,77.0,73.14285714285714
2021-02-02,35510.2890625,5.883361479570781,1,0.0763,0.8308,0.0915,0.0234,72560,1.2768370405776608,-3.3708203284669613,-0.1365623998647702,0.0363,0.0645,0.0605,0.0414,0.0395857142857142,11.192182866391956,1.2631260638938266,1.371352039849299,5.527844736817961,76,77.0,78.0,76.0,77.0,73.85714285714286
2021-02-03,37472.08984375,5.524598174340745,0,0.0605,0.8386,0.0992,0.0551,36557,5.883361479570781,1.2768370405776608,-3.3708203284669613,0.0234,0.0363,0.0645,0.0382666666666666,0.0405571428571428,10.506655319476549,4.228265564829729,3.0980392755658377,4.411731906103177,78,76.0,77.0,78.0,77.0,73.85714285714286
2021-02-04,36926.06640625,-1.457147012020921,1,0.0673,0.8344,0.0963,0.0395,32196,5.524598174340745,5.883361479570781,1.2768370405776608,0.0551,0.0234,0.0363,0.0393333333333333,0.0450857142857142,10.379628559490255,3.316937547296868,1.4658592175310254,3.4564912843765367,80,78.0,76.0,77.0,78.0,77.42857142857143
2021-02-05,38144.30859375,3.2991388091470286,1,0.0627,0.8398,0.0954,0.045,25620,-1.457147012020921,5.524598174340745,5.883361479570781,0.0395,0.0551,0.0234,0.0465333333333333,0.0463285714285714,10.15116760669524,2.4555299904889503,1.5742008233262226,3.5073103598725366,81,80.0,78.0,76.0,79.66666666666667,78.0
2021-02-06,39266.01171875,2.9406828078771152,0,0.0528,0.8434,0.1015,0.0668,9038,3.2991388091470286,-1.457147012020921,5.524598174340745,0.045,0.0395,0.0551,0.0504333333333333,0.0472285714285714,9.109303827798412,1.5942248683344074,2.013807281575063,3.449520283173589,84,81.0,80.0,78.0,81.66666666666667,79.14285714285714
2021-02-07,38903.44140625,-0.9233693380855112,1,0.0464,0.8507,0.0999,0.0771,6862,2.9406828078771152,3.2991388091470286,-1.457147012020921,0.0668,0.045,0.0395,0.0629666666666666,0.0490285714285714,8.833899942908635,1.7721507596462107,2.3634431373438423,2.8917185339902303,86,84.0,81.0,80.0,83.66666666666667,80.28571428571429
2021-02-08,46196.46484375,18.74647376652993,1,0.0456,0.8501,0.1023,0.0785,10014,-0.9233693380855112,2.9406828078771152,3.2991388091470286,0.0771,0.0668,0.045,0.0741333333333333,0.0550571428571428,9.21183924809992,6.921262412107178,4.859105526765595,6.755206398677931,83,86.0,84.0,81.0,84.33333333333333,81.14285714285714
2021-02-09,46481.10546875,0.6161523959955284,0,0.0478,0.8591,0.0927,0.0626,10753,18.74647376652993,-0.9233693380855112,2.9406828078771152,0.0785,0.0771,0.0668,0.0727333333333333,0.0606571428571428,9.283033057369623,6.146418941479982,4.106647086254845,6.913598628941601,95,83.0,86.0,84.0,88.0,83.85714285714286
2021-02-10,44918.18359375,-3.362488605290981,1,0.04,0.8668,0.0911,0.0746,13330,0.6161523959955284,18.74647376652993,-0.9233693380855112,0.0626,0.0785,0.0771,0.0719,0.0634428571428571,9.497847429113676,5.333379185744826,2.8370632605931694,7.408121411334847,92,95.0,83.0,86.0,90.0,85.85714285714286
2021-02-11,47909.33203125,6.65910372634968,0,0.0438,0.8653,0.0894,0.064,13724,-3.362488605290981,0.6161523959955284,18.74647376652993,0.0746,0.0626,0.0785,0.0670666666666666,0.0669428571428571,9.526974266377731,1.3042558390180758,3.9965276517889694,7.257626159263617,93,92.0,95.0,83.0,93.33333333333333,87.71428571428571
2021-02-12,47504.8515625,-0.8442623839676311,0,0.0519,0.8561,0.0897,0.0581,8663,6.65910372634968,-3.362488605290981,0.6161523959955284,0.064,0.0746,0.0626,0.0655666666666666,0.0688142857142857,9.066931788680826,0.8174509123636894,3.4046131956297323,7.489249881378111,92,93.0,92.0,95.0,92.33333333333333,89.28571428571429
2021-02-13,47105.515625,-0.8406213773231364,1,0.0431,0.8558,0.0988,0.0775,3957,-0.8442623839676311,6.65910372634968,-3.362488605290981,0.0581,0.064,0.0746,0.0665333333333333,0.0703428571428571,8.28349412616251,1.6580733216863042,2.864426883458268,7.662651402811394,92,92.0,93.0,92.0,92.33333333333333,90.42857142857143
2021-02-14,48717.2890625,3.421623595697554,0,0.0428,0.8486,0.1056,0.0827,2992,-0.8406213773231364,-0.8442623839676311,6.65910372634968,0.0775,0.0581,0.064,0.0727666666666666,0.0711428571428571,8.0040315078527,0.5789132781355953,3.485140159712992,7.478451625470357,95,92.0,92.0,93.0,93.0,91.71428571428571
2021-02-15,47945.05859375,-1.585126109458379,1,0.0474,0.8557,0.0934,0.0606,3168,3.421623595697554,-0.8406213773231364,-0.8442623839676311,0.0827,0.0775,0.0581,0.0736,0.0685857142857142,8.06117135969092,0.3319587029720126,0.5806258917146616,3.3987572958778425,93,95.0,92.0,92.0,93.33333333333333,93.14285714285714
2021-02-16,49199.87109375,2.617188375203217,1,0.0452,0.8617,0.0917,0.0651,5411,-1.585126109458379,3.421623595697554,-0.8406213773231364,0.0606,0.0827,0.0775,0.0694666666666666,0.0689428571428571,8.59637398929068,1.4845619538141304,0.866488174458617,3.4852931689571136,95,93.0,95.0,92.0,94.33333333333333,93.14285714285714
2021-02-17,52149.0078125,5.994196027730325,0,0.0527,0.8507,0.0948,0.0581,5002,2.617188375203217,-1.585126109458379,3.421623595697554,0.0651,0.0606,0.0827,0.0612666666666666,0.0665857142857142,8.517793011488205,2.3420860978250544,2.203157407747375,3.3859011993798744,95,95.0,93.0,95.0,94.33333333333333,93.57142857142857
2021-02-18,51679.796875,-0.8997504596578998,1,0.0565,0.8395,0.1012,0.0635,6523,5.994196027730325,2.617188375203217,-1.585126109458379,0.0581,0.0651,0.0606,0.0622333333333333,0.0665142857142857,8.783242963740905,2.570544647758547,1.123321095460578,2.898166546910321,91,95.0,95.0,93.0,93.66666666666667,93.28571428571429
2021-02-19,55888.1328125,8.14309690047519,1,0.0531,0.8496,0.096,0.063,5060,-0.8997504596578998,5.994196027730325,2.617188375203217,0.0635,0.0581,0.0651,0.0615333333333333,0.0672142857142857,8.529319371214077,4.412514156182538,2.4072295646666952,3.747513328969754,93,91.0,95.0,95.0,93.0,93.42857142857143
2021-02-20,56099.51953125,0.3782318501482029,1,0.0517,0.8429,0.1024,0.0689,2938,8.14309690047519,-0.8997504596578998,5.994196027730325,0.063,0.0635,0.0581,0.0651333333333333,0.0659857142857142,7.985824666418917,2.540526096988497,2.5813514543054583,3.5967393534935046,91,93.0,91.0,95.0,91.66666666666667,93.28571428571429
2021-02-21,57539.9453125,2.5676258785917394,0,0.0505,0.8479,0.099,0.077,2344,0.3782318501482029,8.14309690047519,-0.8997504596578998,0.0689,0.063,0.0635,0.0696333333333333,0.0651714285714285,7.76004068088038,3.696318209738377,2.459351780433199,3.577921825554319,91,91.0,93.0,91.0,91.66666666666667,92.71428571428571
2021-02-22,54207.3203125,-5.791845963531039,0,0.0489,0.851,0.0978,0.0686,3964,2.5676258785917394,0.3782318501482029,8.14309690047519,0.077,0.0689,0.063,0.0715,0.0663142857142857,8.285261134068948,-0.948662744930366,1.8583918012799612,4.582676439066284,94,91.0,91.0,93.0,92.0,92.85714285714286
2021-02-23,48824.42578125,-9.930198541853995,1,0.0595,0.8353,0.104,0.0626,4203,-5.791845963531039,2.5676258785917394,0.3782318501482029,0.0686,0.077,0.0689,0.0694,0.0659571428571428,8.343791731996841,-4.384806208931098,0.065907955986074,6.349667205966993,94,94.0,91.0,91.0,93.0,92.71428571428571
2021-02-24,49705.33203125,1.8042326886684945,0,0.0541,0.8486,0.0961,0.0592,7651,-9.930198541853995,-5.791845963531039,2.5676258785917394,0.0626,0.0686,0.077,0.0634666666666666,0.0661142857142857,8.942722330560143,-4.63927060557218,-0.5326582353084731,5.877624871441699,76,94.0,94.0,91.0,88.0,90.0
2021-02-25,47093.8515625,-5.253924200945182,0,0.0575,0.8431,0.0969,0.0584,15517,1.8042326886684945,-9.930198541853995,-5.791845963531039,0.0592,0.0626,0.0686,0.0600666666666666,0.0653857142857142,9.649755919453897,-4.459963351376895,-1.1546830554923706,6.147167860825129,79,76.0,94.0,94.0,83.0,88.28571428571429
2021-02-26,46339.76171875,-1.6012490351298148,0,0.0521,0.8444,0.0995,0.0698,8897,-5.253924200945182,1.8042326886684945,-9.930198541853995,0.0584,0.0592,0.0626,0.0624666666666666,0.0663571428571428,9.093581811365986,-1.6836468491355008,-2.546732474864514,4.5991327845172,55,79.0,76.0,94.0,70.0,82.85714285714286
2021-02-27,46188.453125,-0.3265200081699504,0,0.0534,0.8384,0.1055,0.0764,3671,-1.6012490351298148,-5.253924200945182,1.8042326886684945,0.0698,0.0584,0.0592,0.0682,0.0674285714285714,8.20849175174038,-2.393897748081649,-2.647411311767108,4.531649951820235,56,55.0,79.0,76.0,63.333333333333336,77.85714285714286
2021-02-28,45137.76953125,-2.2747754528746222,1,0.0509,0.8439,0.1035,0.0767,2913,-0.3265200081699504,-1.6012490351298148,-5.253924200945182,0.0764,0.0698,0.0584,0.0743,0.0673857142857142,7.97728198675515,-1.4008481653914624,-3.339182930548016,3.932927588401237,55,56.0,55.0,79.0,55.333333333333336,72.71428571428571
2021-03-01,49631.2421875,9.955017057586456,0,0.046,0.8546,0.0971,0.0747,5066,-2.2747754528746222,-0.3265200081699504,-1.6012490351298148,0.0767,0.0764,0.0698,0.0759333333333333,0.0682571428571428,8.53050420547591,2.451240532180628,-1.0896310703883738,6.165824206381016,38,55.0,56.0,55.0,49.666666666666664,64.71428571428571
2021-03-02,48378.98828125,-2.5231161886280384,1,0.0483,0.8552,0.0956,0.0734,6573,9.955017057586456,-2.2747754528746222,-0.3265200081699504,0.0747,0.0767,0.0764,0.0749333333333333,0.0698,8.790877754224164,1.7190418053612653,-0.0314764484989514,4.901797915116815,78,38.0,55.0,56.0,57.0,62.42857142857143
2021-03-03,50538.2421875,4.463205996986197,0,0.0501,0.8511,0.0963,0.0687,7321,-2.5231161886280384,9.955017057586456,-2.2747754528746222,0.0734,0.0747,0.0767,0.0722666666666666,0.0711571428571428,8.898638793680181,3.9650356219815386,0.3483768812607203,5.163785097329721,78,78.0,38.0,55.0,64.66666666666667,62.714285714285715
