Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,Return_3d,Direction_3d,Return_5d,Direction_5d,Return_7d,Direction_7d
2020-02-18,10141.99609375,4.66302236506857,0,0.0602,0.8571,0.0827,0.0303,1030,-2.459033152918644,0.4551203932625647,-4.09897830477971,0.0192,0.0482,0.0762,0.0325666666666666,0.0455285714285714,6.93828448401696,0.8863698684708309,-0.0586220093036773,2.834094789576038,-0.04491765558662908,0,-0.021443556745601833,0,-0.0789086298424212,0
2020-02-19,9633.38671875,-5.014884351152826,0,0.052,0.8598,0.0875,0.0524,1304,4.66302236506857,-2.459033152918644,0.4551203932625647,0.0303,0.0192,0.0482,0.0339666666666666,0.0464142857142857,7.173958319756794,-0.9369650463342994,-0.9399126306085798,3.312842887988853,0.0030928813245925113,1,0.0017426982252071177,1,-0.08437990517191396,0
2020-02-20,9608.4755859375,-0.2585916411308786,1,0.0609,0.8604,0.0787,0.0226,1694,-5.014884351152826,4.66302236506857,-2.459033152918644,0.0524,0.0303,0.0192,0.0351,0.0427,7.43543801981455,-0.2034845424050443,-0.8223563366670265,3.3215705869453016,0.032891798104273784,1,-0.02776408239023187,0,-0.0857556891249679,0
2020-02-21,9686.44140625,0.8114275736580634,0,0.0698,0.8317,0.0964,0.0325,1412,-0.2585916411308786,-5.014884351152826,4.66302236506857,0.0226,0.0524,0.0303,0.0358333333333333,0.0402,7.253470382684528,-1.487349472875213,-0.8431310168561232,3.3090189723995205,-0.0037440583225021307,0,-0.08939495001268283,0,-0.10468099538296327,0
2020-02-22,9663.181640625,-0.2401270461409255,1,0.0704,0.8217,0.1042,0.0423,543,0.8114275736580634,-0.2585916411308786,-5.014884351152826,0.0325,0.0226,0.0524,0.0324666666666666,0.0353571428571428,6.298949246855942,0.1042362954620871,-0.2918665513362968,2.981427622465586,-0.033268189966385364,0,-0.09093148951127117,0,-0.11007480673763914,0
2020-02-23,9924.515625,2.704430011708836,0,0.0717,0.8398,0.0885,0.0156,416,-0.2401270461409255,0.8114275736580634,-0.2585916411308786,0.0423,0.0325,0.0226,0.0301333333333333,0.0307,6.0330862217988015,1.091910179741992,0.0294633941560276,3.1893180323602364,-0.11123899702283957,0,-0.12615835313121393,0,-0.13724211587782154,0
2020-02-24,9650.1748046875,-2.7642741538078885,0,0.0755,0.8315,0.0915,0.0123,1338,2.704430011708836,-0.2401270461409255,0.8114275736580634,0.0156,0.0423,0.0325,0.0234,0.0297142857142857,7.199678345691172,-0.0999903960799919,-0.0141424631138644,3.230829129800692,-0.08970621585445293,0,-0.10887533509907477,0,-0.0808798699100638,0
2020-02-25,9341.705078125,-3.196519574056456,0,0.0682,0.8481,0.0829,0.0183,1285,-2.7642741538078885,2.704430011708836,-0.2401270461409255,0.0123,0.0156,0.0423,0.0153999999999999,0.0279999999999999,7.1592919047975645,-1.0854545720518354,-1.136934168703154,2.647532371319123,-0.07164109703775057,0,-0.08341635387176083,0,-0.05929527218854125,0
2020-02-26,8820.5224609375,-5.579095174048332,0,0.0743,0.8395,0.0863,0.015,1419,-3.196519574056456,-2.7642741538078885,2.704430011708836,0.0183,0.0123,0.0156,0.0152,0.0226571428571428,7.258412150595307,-3.8466296339708914,-1.217535714831083,2.790023490291683,-0.025056755181314894,0,0.005571944423377939,1,-0.007400510284575779,0
2020-02-27,8784.494140625,-0.4084601617654115,0,0.077,0.8373,0.0834,0.0104,2192,-5.579095174048332,-3.196519574056456,-2.7642741538078885,0.015,0.0183,0.0123,0.0145666666666666,0.0209142857142857,7.693025748417888,-3.0613583032900658,-1.2389455034931591,2.782001896686575,-0.02527636031261582,0,0.00037475034245582073,1,0.03349863406779652,1
2020-02-28,8672.455078125,-1.2754184897438958,0,0.0745,0.8337,0.0905,0.0171,2285,-0.4084601617654115,-5.579095174048332,-3.196519574056456,0.0104,0.015,0.0183,0.0141666666666666,0.0187142857142857,7.734558844354756,-2.420991275185879,-1.5370663696934392,2.633513985982026,0.022740370745470306,1,0.009546433493074824,1,0.0518988932497082,1
2020-02-29,8599.5087890625,-0.8411261679117432,0,0.0835,0.8376,0.0772,-0.0159,1181,-1.2754184897438958,-0.4084601617654115,-5.579095174048332,0.0171,0.0104,0.015,0.0038666666666666,0.0103999999999999,7.074963197966044,-0.8416682731403496,-1.6229233870892703,2.593680031975288,0.021893964919190045,1,0.055730381584067956,1,0.036100354114975364,1
2020-03-01,8562.4541015625,-0.4308930708592173,1,0.0725,0.8507,0.0748,-0.0061,979,-0.8411261679117432,-1.2754184897438958,-0.4084601617654115,-0.0159,0.0171,0.0104,-0.0016333333333333,0.0073,6.887552571664617,-0.8491459095049515,-2.0708266845989924,1.89972295957794,0.022515973796848554,1,0.06541253129436253,1,-0.05306164392076462,0
2020-03-02,8869.669921875,3.587941221856461,0,0.0953,0.8285,0.0751,-0.0321,1727,-0.4308930708592173,-0.8411261679117432,-1.2754184897438958,-0.0061,-0.0159,0.0171,-0.0180333333333333,0.0009571428571428,7.454719949364001,0.7719739943618341,-1.1633673452183708,2.8115858987725417,0.02357390695248096,1,0.004541790172839288,1,-0.10665846631923093,0
2020-03-03,8787.7861328125,-0.9231886844013548,0,0.0975,0.8121,0.0897,-0.0187,1695,3.587941221856461,-0.4308930708592173,-0.8411261679117432,-0.0321,-0.0061,-0.0159,-0.0189666666666666,-0.0043285714285714,7.436027816351848,0.7446198221986302,-0.8386057895533564,2.6650759502709755,0.03809375428187178,1,-0.07734256519252292,0,-0.09991784362462419,0
2020-03-04,8755.24609375,-0.3702871072499114,1,0.0718,0.8358,0.0924,0.0156,1116,-0.9231886844013548,3.587941221856461,-0.4308930708592173,-0.0187,-0.0321,-0.0061,-0.0117333333333333,-0.0042428571428571,7.018401799069201,0.7648218100683989,-0.0944903514392963,1.657654327218815,0.017670320874582757,1,-0.09498323103603512,0,-0.09637832094418386,0
2020-03-05,9078.7626953125,3.695117168590434,1,0.0735,0.8436,0.0821,-0.0044,1205,-0.3702871072499114,-0.9231886844013548,3.587941221856461,0.0156,-0.0187,-0.0321,-0.0025,-0.0063571428571428,7.095064377287131,0.8005471256463897,0.4917349814686816,2.1734701262708804,-0.10691396140094722,0,-0.1287656966437276,0,-0.45248176951425423,0
2020-03-06,9122.5458984375,0.4822595830994203,0,0.0636,0.8448,0.0916,0.025,1317,3.695117168590434,-0.3702871072499114,-0.9231886844013548,-0.0044,0.0156,-0.0187,0.0120666666666666,-0.0052285714285714,7.183870715062453,1.2690298814799814,0.7428318490177268,2.032229698010568,-0.13142179612303695,0,-0.13276071571902848,0,-0.39011465733453354,0
2020-03-07,8909.9541015625,-2.330399860322019,0,0.0788,0.8423,0.0789,-0.0067,820,0.4822595830994203,3.695117168590434,-0.3702871072499114,0.025,-0.0044,0.0156,0.0046333333333333,-0.0039142857142857,6.710523109452428,0.615658963789279,0.5300784643876874,2.2876016332268216,-0.11225923253629277,0,-0.44210845204401283,0,-0.4163419753166254,0
2020-03-08,8108.1162109375,-8.999349283790192,0,0.0839,0.8382,0.0719,-0.0275,665,-2.330399860322019,0.4822595830994203,3.695117168590434,-0.0067,0.025,-0.0044,-0.0030666666666666,-0.0069714285714285,6.501289670540389,-3.6158298536709297,-0.693986708888166,4.297225955413018,-0.024257920093810337,0,-0.31381015188894323,0,-0.3349484885117644,0
2020-03-09,7923.64453125,-2.275148442478603,0,0.0791,0.8274,0.0931,0.0111,2338,-8.999349283790192,-2.330399860322019,0.4822595830994203,-0.0275,-0.0067,0.025,-0.0077,-0.0008,7.757478766584179,-4.5349658621969375,-1.531570946650318,3.87408569014459,-0.37266392171768337,0,-0.3436901175427777,0,-0.36714980578795764,0
2020-03-10,7909.7294921875,-0.1756141256415655,1,0.083,0.8302,0.0868,-0.0006,1466,-2.275148442478603,-8.999349283790192,-2.330399860322019,0.0111,-0.0275,-0.0067,-0.0056666666666666,0.0017857142857142,7.290974778142981,-3.816703950636787,-1.424774581113205,3.9038419385069862,-0.2965995819774474,0,-0.3182680966862039,0,-0.3393415792926112,0
2020-03-11,7911.43017578125,0.0215011600008585,0,0.0746,0.8439,0.0787,0.0033,1421,-0.1756141256415655,-2.275148442478603,-8.999349283790192,-0.0006,0.0111,-0.0275,0.0045999999999999,2.8571428571428523e-05,7.259819610363186,-0.8097538027064366,-1.3688048286488097,3.924235226544995,-0.3426768491420117,0,-0.3661727564986602,0,-0.33786453774203895,0
2020-03-12,4970.7880859375,-37.16953856011708,1,0.0793,0.835,0.0836,0.0069,3228,0.0215011600008585,-0.1756141256415655,-2.275148442478603,0.0033,-0.0006,0.0111,0.0031999999999999,0.0016428571428571,8.079927770758275,-12.441217175252596,-7.20661278989274,13.600777856740187,0.08480080988792538,1,0.051267787760798544,1,0.24551535170224015,1
2020-03-13,5563.70703125,11.928067241286833,0,0.0837,0.8331,0.0813,-0.0063,2710,-37.16953856011708,0.0215011600008585,-0.1756141256415655,0.0069,0.0033,-0.0006,0.0012999999999999,-0.0028285714285714,7.905072849498666,-8.406656719609797,-5.571497410151681,15.265369060078248,-0.09871602650829281,0,-0.05846255973949477,0,0.11414535048223384,1
2020-03-14,5200.3662109375,-6.530552710121185,1,0.0854,0.8347,0.0792,-0.0133,1390,11.928067241286833,-37.16953856011708,0.0215011600008585,-0.0063,0.0069,0.0033,-0.0042333333333333,-0.0037714285714285,7.237778191923443,-10.590674676317144,-6.171519245837277,15.199143866021734,0.004857962414380745,1,0.19053017036998776,1,0.18935208702061446,1
2020-03-15,5392.31494140625,3.6910617960912,0,0.087,0.8383,0.0733,-0.0217,1457,-6.530552710121185,11.928067241286833,-37.16953856011708,-0.0133,-0.0063,0.0069,-0.0137666666666666,-0.0029428571428571,7.284820912568604,3.029525442418949,-4.358603377282793,15.558229762304892,-0.028536253263356515,0,0.14955791486020553,1,0.0812155718211891,1
2020-03-16,5014.47998046875,-7.006915676163484,1,0.0719,0.8359,0.0891,0.0221,3359,3.6910617960912,-6.530552710121185,11.928067241286833,-0.0217,-0.0133,-0.0063,-0.0043,-0.0013714285714285,8.11969625295725,-3.28213553006449,-5.034570124952062,15.555413507197311,0.23466299500810894,1,0.23344124023640522,1,0.27955739506341737,1
2020-03-17,5225.62939453125,4.210793838741411,1,0.0803,0.8411,0.0757,-0.0152,2067,-7.006915676163484,3.6910617960912,-6.530552710121185,0.0221,-0.0217,-0.0133,-0.0049333333333333,-0.0034571428571428,7.63433723562832,0.2983133195563757,-4.407940415754493,15.86896333597001,0.18622616575137818,1,0.11570385931195304,1,0.2888024011013177,1
2020-03-18,5238.4384765625,0.2451203685560843,1,0.0787,0.8344,0.0853,0.0072,2514,4.210793838741411,-7.006915676163484,3.6910617960912,-0.0152,0.0221,-0.0217,0.0046999999999999,-0.0029,7.83002808253384,-0.8503338229553296,-4.375994814532318,15.879587854063674,0.18070803616819098,1,0.2248525911135031,1,0.27539208834335893,1
2020-03-19,6191.19287109375,18.187755736638024,1,0.0787,0.8402,0.0811,0.001,1969,0.2451203685560843,4.210793838741411,-7.006915676163484,0.0072,-0.0152,0.0221,-0.0023333333333333,-0.0037428571428571,7.585788821732034,7.54788998131184,3.532190085004125,9.209582610833706,-0.0582986180201952,0,0.08780389355689944,1,0.08483786073699862,1
2020-03-20,6198.7783203125,0.1225199953657663,0,0.092,0.8347,0.0728,-0.0216,1936,18.187755736638024,0.2451203685560843,4.210793838741411,0.001,0.0072,-0.0152,-0.0044666666666666,-0.0059285714285714,7.5688956634069955,6.18513203351996,1.8456833355868305,8.466831687833391,0.03509346678536862,1,0.07780318040869005,1,0.043721521488057746,1
2020-03-21,6185.06640625,-0.221203491300348,0,0.086,0.8343,0.0786,-0.0105,917,0.1225199953657663,18.187755736638024,0.2451203685560843,-0.0216,0.001,0.0072,-0.0103666666666666,-0.0055285714285714,6.822197390620491,6.0296907469011485,2.747018938275521,7.730322144663182,0.08888139085006297,1,0.085912420099572,1,0.009236350534332693,1
2020-03-22,5830.2548828125,-5.736583896317804,1,0.0846,0.8368,0.0786,-0.007,966,-0.221203491300348,0.1225199953657663,18.187755736638024,-0.0105,-0.0216,0.001,-0.0130333333333333,-0.0034285714285714,6.874198495453294,-1.9450891307507956,1.400212410788521,8.335969930987595,0.14592983026812756,1,0.1096939104526311,1,0.015743408784423707,1
2020-03-23,6416.31494140625,10.052048673231171,1,0.0858,0.8419,0.0711,-0.0241,1683,-5.736583896317804,-0.221203491300348,0.1225199953657663,-0.007,-0.0105,-0.0216,-0.0138666666666666,-0.0100285714285714,7.428927194802272,1.3647537618710064,3.8372073178449,7.953324534898861,0.04677536732875409,1,-0.02713724237978854,0,0.002108196931147832,1
